Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key
cyanobacteria and dinoflagellates,pyrodinium bahamense,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'pyrodinium bahamense')"
cyanobacteria and dinoflagellates,pyrodinium bahamense,SEMANTIC_CO_OCCURS,SPECIES,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'pyrodinium bahamense')"
cyanobacteria and dinoflagellates,pyrodinium bahamense var,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'pyrodinium bahamense var')"
cyanobacteria and dinoflagellates,s-adenosylmethionine,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 's-adenosylmethionine')"
cyanobacteria and dinoflagellates,sam-dependent methyltransferase,SEMANTIC_CO_OCCURS,GENE_DOMAIN,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'sam-dependent methyltransferase')"
cyanobacteria and dinoflagellates,saxitoxin and related,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'saxitoxin and related')"
cyanobacteria and dinoflagellates,saxitoxin biosynthesis gene,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'saxitoxin biosynthesis gene')"
cyanobacteria and dinoflagellates,saxitoxin biosynthesis gene,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_GENE_MECHANISM,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'saxitoxin biosynthesis gene')"
cyanobacteria and dinoflagellates,saxitoxin biosynthetic gene,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_GENE_MECHANISM,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'saxitoxin biosynthetic gene')"
cyanobacteria and dinoflagellates,saxitoxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P118,2013,"('cyanobacteria and dinoflagellates', 'saxitoxin production')"
cyanobacteria and dinoflagellates,saxitoxin-producing dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'saxitoxin-producing dinoflagellate')"
cyanobacteria and dinoflagellates,species of cyanobacteria,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'species of cyanobacteria')"
cyanobacteria and dinoflagellates,starting gene,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'starting gene')"
cyanobacteria and dinoflagellates,stx-producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P118,2013,"('cyanobacteria and dinoflagellates', 'stx-producing dinoflagellates')"
cyanobacteria and dinoflagellates,such as alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'such as alexandrium')"
cyanobacteria and dinoflagellates,sxt gene,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'sxt gene')"
cyanobacteria and dinoflagellates,sxt gene,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'sxt gene')"
cyanobacteria and dinoflagellates,sxt genes,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'sxt genes')"
cyanobacteria and dinoflagellates,sxta,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'sxta')"
cyanobacteria and dinoflagellates,sxta1 and sxta4,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_GENE_MECHANISM,1,1,P004,2022,"('cyanobacteria and dinoflagellates', 'sxta1 and sxta4')"
cyanobacteria and dinoflagellates,sxtn,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'sxtn')"
cyanobacteria and dinoflagellates,sxto,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'sxto')"
cyanobacteria and dinoflagellates,synthesis genes,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_GENE_MECHANISM,1,1,P118,2013,"('cyanobacteria and dinoflagellates', 'synthesis genes')"
cyanobacteria and dinoflagellates,temperature,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_ENVIRONMENT,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'temperature')"
cyanobacteria and dinoflagellates,toxic algae,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P176,2020,"('cyanobacteria and dinoflagellates', 'toxic algae')"
cyanobacteria and dinoflagellates,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'toxic dinoflagellate alexandrium')"
cyanobacteria and dinoflagellates,toxic dinoflagellate alexandrium catenella,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'toxic dinoflagellate alexandrium catenella')"
cyanobacteria and dinoflagellates,toxic species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P118,2013,"('cyanobacteria and dinoflagellates', 'toxic species')"
cyanobacteria and dinoflagellates,toxin accumulation,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P176,2020,"('cyanobacteria and dinoflagellates', 'toxin accumulation')"
cyanobacteria and dinoflagellates,toxin accumulation,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P176,2020,"('cyanobacteria and dinoflagellates', 'toxin accumulation')"
cyanobacteria and dinoflagellates,toxin biosynthesis genes,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P175,2016,"('cyanobacteria and dinoflagellates', 'toxin biosynthesis genes')"
cyanobacteria and dinoflagellates,toxin detection,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P176,2020,"('cyanobacteria and dinoflagellates', 'toxin detection')"
cyanobacteria and dinoflagellates,toxin genes,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,1,1,P175,2016,"('cyanobacteria and dinoflagellates', 'toxin genes')"
cyanobacteria and dinoflagellates,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'toxin profile')"
cyanobacteria and dinoflagellates,toxin profile,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P125,2018,"('cyanobacteria and dinoflagellates', 'toxin profile')"
cyanobacteria and dinoflagellates,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P138,2016,"('cyanobacteria and dinoflagellates', 'toxin-producing')"
cyanobacteria and dinoflagellates,toxins have,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P177,2018,"('cyanobacteria and dinoflagellates', 'toxins have')"
cyanobacteria and dinoflagellates,toxins produced,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P177,2018,"('cyanobacteria and dinoflagellates', 'toxins produced')"
cyanobacteria and dinoflagellates,toxins such,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P177,2018,"('cyanobacteria and dinoflagellates', 'toxins such')"
cyanobacteria and dinoflagellates,toxins that cause,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P176,2020,"('cyanobacteria and dinoflagellates', 'toxins that cause')"
cyanobacteria and dinoflagellates,transcriptional regulation,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'transcriptional regulation')"
cyanobacteria and dinoflagellates,transcriptional responses,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_REGULATION,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'transcriptional responses')"
cyanobacteria and dinoflagellates,transcriptional responses,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'transcriptional responses')"
cyanobacteria and dinoflagellates,up-regulated,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P005,2023,"('cyanobacteria and dinoflagellates', 'up-regulated')"
cysts of alexandrium,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,1,1,P236,2017,"('cysts of alexandrium', 'dinoflagellates')"
cysts of alexandrium,morphology and phylogeny,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_EVOLUTION,1,1,P236,2017,"('cysts of alexandrium', 'morphology and phylogeny')"
cysts of alexandrium,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P236,2017,"('cysts of alexandrium', 'paralytic shellfish poisoning')"
cysts of alexandrium,phylogeny,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,1,1,P236,2017,"('cysts of alexandrium', 'phylogeny')"
cysts of alexandrium,salinity,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TAXON,1,1,P236,2017,"('cysts of alexandrium', 'salinity')"
cysts of alexandrium,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TAXON,1,1,P236,2017,"('cysts of alexandrium', 'temperature')"
cysts of alexandrium,toxic dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,1,1,P236,2017,"('cysts of alexandrium', 'toxic dinoflagellates')"
cysts of alexandrium,water temperature,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_ENVIRONMENT,1,1,P236,2017,"('cysts of alexandrium', 'water temperature')"
dcstx,decarbamoylsaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,1,1,P086,1994,"('dcstx', 'decarbamoylsaxitoxin')"
dcstx,dinoflagellate pyrodinium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('dcstx', 'dinoflagellate pyrodinium')"
dcstx,dinoflagellate pyrodinium bahamense,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('dcstx', 'dinoflagellate pyrodinium bahamense')"
dcstx,dinoflagellate pyrodinium bahamense var,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('dcstx', 'dinoflagellate pyrodinium bahamense var')"
dcstx,each toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P029,2016,"('dcstx', 'each toxin')"
dcstx,growth and toxin production,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('dcstx', 'growth and toxin production')"
dcstx,light,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,1,1,P086,1994,"('dcstx', 'light')"
dcstx,microg stx,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P238,2004,"('dcstx', 'microg stx')"
dcstx,paralytic toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P178,2010,"('dcstx', 'paralytic toxin')"
dcstx,pyrodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,1,1,P086,1994,"('dcstx', 'pyrodinium')"
dcstx,pyrodinium bahamense,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('dcstx', 'pyrodinium bahamense')"
dcstx,pyrodinium bahamense,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,1,1,P086,1994,"('dcstx', 'pyrodinium bahamense')"
dcstx,pyrodinium bahamense var,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('dcstx', 'pyrodinium bahamense var')"
dcstx,salinity,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,1,1,P086,1994,"('dcstx', 'salinity')"
dcstx,temperature and light,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_ENVIRONMENT,1,1,P086,1994,"('dcstx', 'temperature and light')"
dcstx,temperature and light intensity,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_ENVIRONMENT,1,1,P086,1994,"('dcstx', 'temperature and light intensity')"
dcstx,toxicity and toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P178,2010,"('dcstx', 'toxicity and toxin')"
dcstx,toxicity and toxin profile,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P178,2010,"('dcstx', 'toxicity and toxin profile')"
dcstx,toxin content,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('dcstx', 'toxin content')"
dcstx,toxin production,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('dcstx', 'toxin production')"
dcstx,toxin production,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,1,1,P086,1994,"('dcstx', 'toxin production')"
dcstx,toxins were detected,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P238,2004,"('dcstx', 'toxins were detected')"
dcstx,transferase activity,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,1,1,P086,1994,"('dcstx', 'transferase activity')"
decarbamoyl saxitoxin,microg stx,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P238,2004,"('decarbamoyl saxitoxin', 'microg stx')"
decarbamoyl saxitoxin,toxins were detected,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P238,2004,"('decarbamoyl saxitoxin', 'toxins were detected')"
decarbamoyl toxins,effects of temperature,SEMANTIC_CO_OCCURS,PHRASE_ENVIRONMENT,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'effects of temperature')"
decarbamoyl toxins,irradiance,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'irradiance')"
decarbamoyl toxins,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P170,1982,"('decarbamoyl toxins', 'neosaxitoxin')"
decarbamoyl toxins,paralytic toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'paralytic toxin')"
decarbamoyl toxins,saxitoxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'saxitoxin analogues')"
decarbamoyl toxins,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'temperature')"
decarbamoyl toxins,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'toxin content')"
decarbamoyl toxins,toxin content,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'toxin content')"
decarbamoyl toxins,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'toxin profile')"
decarbamoyl toxins,toxin profile,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'toxin profile')"
decarbamoyl toxins,toxins decreased,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'toxins decreased')"
decarbamoyl toxins,toxins were analyzed,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P106,2014,"('decarbamoyl toxins', 'toxins were analyzed')"
decarbamoylsaxitoxin,dinoflagellate pyrodinium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('decarbamoylsaxitoxin', 'dinoflagellate pyrodinium')"
decarbamoylsaxitoxin,dinoflagellate pyrodinium bahamense,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('decarbamoylsaxitoxin', 'dinoflagellate pyrodinium bahamense')"
decarbamoylsaxitoxin,dinoflagellate pyrodinium bahamense var,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('decarbamoylsaxitoxin', 'dinoflagellate pyrodinium bahamense var')"
decarbamoylsaxitoxin,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,1,1,P086,1994,"('decarbamoylsaxitoxin', 'gonyautoxins')"
decarbamoylsaxitoxin,growth and toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('decarbamoylsaxitoxin', 'growth and toxin')"
decarbamoylsaxitoxin,growth and toxin production,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('decarbamoylsaxitoxin', 'growth and toxin production')"
decarbamoylsaxitoxin,light,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,1,1,P086,1994,"('decarbamoylsaxitoxin', 'light')"
decarbamoylsaxitoxin,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,1,1,P086,1994,"('decarbamoylsaxitoxin', 'neosaxitoxin')"
decarbamoylsaxitoxin,pyrodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,1,1,P086,1994,"('decarbamoylsaxitoxin', 'pyrodinium')"
decarbamoylsaxitoxin,pyrodinium bahamense,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('decarbamoylsaxitoxin', 'pyrodinium bahamense')"
decarbamoylsaxitoxin,pyrodinium bahamense,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,1,1,P086,1994,"('decarbamoylsaxitoxin', 'pyrodinium bahamense')"
decarbamoylsaxitoxin,pyrodinium bahamense var,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,1,1,P086,1994,"('decarbamoylsaxitoxin', 'pyrodinium bahamense var')"
decarbamoylsaxitoxin,salinity,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,1,1,P086,1994,"('decarbamoylsaxitoxin', 'salinity')"
decarbamoylsaxitoxin,temperature and light,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_ENVIRONMENT,1,1,P086,1994,"('decarbamoylsaxitoxin', 'temperature and light')"
decarbamoylsaxitoxin,temperature and light intensity,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_ENVIRONMENT,1,1,P086,1994,"('decarbamoylsaxitoxin', 'temperature and light intensity')"
decarbamoylsaxitoxin,toxic dinoflagellate,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('decarbamoylsaxitoxin', 'toxic dinoflagellate')"
decarbamoylsaxitoxin,toxin composition,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('decarbamoylsaxitoxin', 'toxin composition')"
decarbamoylsaxitoxin,toxin composition,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,1,1,P086,1994,"('decarbamoylsaxitoxin', 'toxin composition')"
decarbamoylsaxitoxin,toxin content,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('decarbamoylsaxitoxin', 'toxin content')"
decarbamoylsaxitoxin,toxin production,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,1,1,P086,1994,"('decarbamoylsaxitoxin', 'toxin production')"
decarbamoylsaxitoxin,toxin production,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,1,1,P086,1994,"('decarbamoylsaxitoxin', 'toxin production')"
decarbamoylsaxitoxin,transferase activity,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,1,1,P086,1994,"('decarbamoylsaxitoxin', 'transferase activity')"
degs,dinoflagellate alexandrium minutum,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P088,2023,"('degs', 'dinoflagellate alexandrium minutum')"
degs,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,1,1,P088,2023,"('degs', 'dinoflagellates')"
degs,nitrogen,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,ENV_FACTOR,1,1,P088,2023,"('degs', 'nitrogen')"
degs,phosphorus,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,ENV_FACTOR,1,1,P088,2023,"('degs', 'phosphorus')"
degs,producing alexandrium,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TAXON,1,1,P088,2023,"('degs', 'producing alexandrium')"
degs,response to nutrient,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_ENVIRONMENT,1,1,P088,2023,"('degs', 'response to nutrient')"
degs,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,REGULATION_EXPRESSION,1,1,P088,2023,"('degs', 'saxitoxin')"
degs,saxitoxin producing,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TOXIN_PHENOTYPE,1,1,P088,2023,"('degs', 'saxitoxin producing')"
degs,saxitoxin production,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TOXIN_PHENOTYPE,1,1,P088,2023,"('degs', 'saxitoxin production')"
detection of saxitoxin,dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P015,2019,"('detection of saxitoxin', 'dinoflagellates')"
detection of saxitoxin,evolution,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,1,1,P015,2019,"('detection of saxitoxin', 'evolution')"
detection of saxitoxin,non-toxigenic,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P143,2024,"('detection of saxitoxin', 'non-toxigenic')"
detection of saxitoxin,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P022,2019,"('detection of saxitoxin', 'paralytic shellfish toxins')"
detection of saxitoxin,precursor,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TOXIN_PHENOTYPE,1,1,P143,2024,"('detection of saxitoxin', 'precursor')"
detection of saxitoxin,produced by marine dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P015,2019,"('detection of saxitoxin', 'produced by marine dinoflagellates')"
detection of saxitoxin,producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P143,2024,"('detection of saxitoxin', 'producing dinoflagellates')"
detection of saxitoxin,saxitoxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P022,2019,"('detection of saxitoxin', 'saxitoxin analogues')"
detection of saxitoxin,sxta,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,1,1,P143,2024,"('detection of saxitoxin', 'sxta')"
detection of saxitoxin,toxic dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P022,2019,"('detection of saxitoxin', 'toxic dinoflagellates')"
detection of saxitoxin,toxin concentrations,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,1,1,P022,2019,"('detection of saxitoxin', 'toxin concentrations')"
determine the presence,highly toxic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,1,1,P239,2006,"('determine the presence', 'highly toxic')"
determine the presence,microg stx,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,1,1,P239,2006,"('determine the presence', 'microg stx')"
determine the presence,pyrodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_OTHER,1,1,P239,2006,"('determine the presence', 'pyrodinium')"
determine the presence,pyrodinium bahamense,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_OTHER,1,1,P239,2006,"('determine the presence', 'pyrodinium bahamense')"
determine the presence,pyrodinium bahamense,SEMANTIC_CO_OCCURS,SPECIES,PHRASE_OTHER,1,1,P239,2006,"('determine the presence', 'pyrodinium bahamense')"
determine the presence,stx eq,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,1,1,P239,2006,"('determine the presence', 'stx eq')"
determine the presence,stx equivalents,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,1,1,P239,2006,"('determine the presence', 'stx equivalents')"
differences in toxin,dinoflagellate species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,1,1,P030,2012,"('differences in toxin', 'dinoflagellate species')"
differences in toxin,down-regulated,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,PHRASE_TOXIN_PHENOTYPE,1,1,P078,1999,"('differences in toxin', 'down-regulated')"
differences in toxin,g1 phase,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TOXIN_PHENOTYPE,1,1,P078,1999,"('differences in toxin', 'g1 phase')"
