Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
toxicity,BIOLOGICAL_PROCESS,expression,BIOLOGICAL_PROCESS,semantic_hypothesis,575.226447872181,195.0,41,7,10.87989060275715,0.5466666666666666,3264,68,48,dinoflagellate; alexandrium; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_catenella; regulation; alexandrium_minutum; biosynthesis; cyanobacteria; alexandrium_tamarense; nutrient; sxta; phylogenetic; toxin_production; alexandrium_fundyense; bloom; light; evolution,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
anabaena,CYANO_TAXON,warming,ENV_FACTOR,semantic_hypothesis,112.7812543532651,20.0,13,5,3.140627176632549,0.25,1044,36,29,saxitoxin; dinoflagellate; alexandrium; bloom; pyrodinium; gonyautoxin; toxicity; paralytic_shellfish_poisoning; hplc; expression; regulation; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; DETECTION_METHOD; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,transcriptomic,BIOLOGICAL_PROCESS,semantic_hypothesis,112.76816929223362,26.0,11,4,2.605014878674954,0.2558139534883721,720,30,24,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; saxitoxin; toxin_production; bloom; dinoflagellates; toxicity; light; alexandrium_minutum,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_hypothesis,112.10630716801757,15.0,15,5,3.780426311281506,0.4545454545454545,540,30,18,saxitoxin; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; nutrients; light; hplc; nitrogen; nutrient; regulation; dinoflagellates,TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nutrients,ENV_FACTOR,resting_cyst,BIOLOGICAL_PROCESS,semantic_hypothesis,111.77701356997912,21.0,12,5,2.8885067849895565,0.3,576,36,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; alexandrium_tamarense; gtx; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,nitrogen_limitation,ENV_FACTOR,semantic_hypothesis,111.77341673799252,17.0,14,5,3.442263924551821,0.3888888888888889,561,33,17,alexandrium; dinoflagellate; nutrient; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; alexandrium_tamarense; bloom; paralytic_shellfish_poisoning; nitrogen; phosphorus; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,resting_cyst,BIOLOGICAL_PROCESS,semantic_hypothesis,111.7038428382718,21.0,12,5,2.8885067849895565,0.2926829268292683,592,37,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; alexandrium_tamarense; gtx; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
horizontal_gene_transfer,BIOLOGICAL_PROCESS,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,111.4573954470501,19.0,14,4,3.395364390191713,0.4666666666666667,475,25,19,saxitoxin; paralytic_shellfish_poisoning; dinoflagellates; paralytic_shellfish_toxins; alexandrium_fundyense; alexandrium; dinoflagellate; evolution; gymnodinium; saxitoxin_biosynthesis; alexandrium_minutum; gymnodinium_catenatum; sxta; biosynthesis,TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,cylindrospermopsis,CYANO_TAXON,semantic_hypothesis,111.31836647499756,21.0,12,5,2.854835411411834,0.2608695652173913,840,30,28,saxitoxin; paralytic_shellfish_toxins; toxicity; dinoflagellates; biosynthesis; dinoflagellate; alexandrium; gymnodinium; saxitoxin_biosynthesis; bloom; paralytic_shellfish_poisoning; hplc,TOXIN; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,resting_cyst,BIOLOGICAL_PROCESS,semantic_hypothesis,111.08691995073872,21.0,12,5,2.91138450367124,0.2264150943396226,784,49,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; mouse_bioassay; alexandrium_tamarense; gtx; paralytic_shellfish_poisoning; hplc; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; DINO_TAXON; TOXIN; TOXIN; DETECTION_METHOD; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,nitrogen_limitation,ENV_FACTOR,semantic_hypothesis,110.96128862552274,16.0,14,5,3.3880517201687725,0.5185185185185185,408,24,17,alexandrium; dinoflagellate; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; toxicity; alexandrium_tamarense; bloom; paralytic_shellfish_poisoning; nitrogen; nutrient; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,gene_duplication,BIOLOGICAL_PROCESS,semantic_hypothesis,110.74092478886809,17.0,14,5,3.574166098137745,0.2592592592592592,931,49,19,alexandrium; dinoflagellate; biosynthesis; saxitoxin; transcriptome; alexandrium_fundyense; pyrodinium; evolution; sxtg; warming; sxta; expression; pyrodinium_bahamense; dinoflagellates,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,nitrogen_limitation,ENV_FACTOR,semantic_hypothesis,110.5423959100216,17.0,14,5,3.398648935402951,0.2745098039215686,816,48,17,alexandrium; dinoflagellate; nutrient; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; toxicity; alexandrium_tamarense; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_hypothesis,110.48960126044015,15.0,15,5,3.8024929379123833,0.2884615384615384,882,49,18,saxitoxin; temperature; dinoflagellate; nitrate; toxicity; toxin_production; bloom; nutrients; light; hplc; nitrogen; nutrient; regulation; dinoflagellates; warming,TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
aphanizomenon,CYANO_TAXON,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,110.46679222651646,22.0,11,5,2.615749054434699,0.3235294117647059,494,26,19,saxitoxin; paralytic_shellfish_toxins; alexandrium; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; evolution; gymnodinium; bloom; sxta; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_hypothesis,110.19243156993144,15.0,15,5,3.780426311281506,0.2631578947368421,972,54,18,saxitoxin; temperature; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; nutrients; light; hplc; nitrogen; nutrient; regulation; dinoflagellates,TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cylindrospermopsis,CYANO_TAXON,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,110.17670507105548,20.0,12,5,2.874066821242028,0.3428571428571428,532,28,19,saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; expression; dinoflagellates; alexandrium; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; bloom; sxta; biosynthesis,TOXIN; TOXIN; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
cyanobacteria,CYANO_TAXON,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_hypothesis,109.78359358816454,15.0,15,5,3.755433157718632,0.2272727272727272,1134,63,18,saxitoxin; pyrodinium; dinoflagellate; salinity; toxicity; toxin_production; nitrate; bloom; light; hplc; nitrogen; nutrient; regulation; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gonyautoxin,TOXIN,sxtb,SXT_GENE,semantic_hypothesis,109.6663883609056,16.0,13,6,3.1513759986346237,0.2363636363636363,867,51,17,cyanobacteria; dinoflagellate; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; toxin_production; sxtg; bloom; paralytic_shellfish_poisoning; sxta; nutrient; biosynthesis,CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; TOXIN; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,nitrogen_limitation,ENV_FACTOR,semantic_hypothesis,109.13667199780662,18.0,14,4,3.447123877691185,0.4242424242424242,510,30,17,alexandrium; dinoflagellate; nitrogen; nutrient; paralytic_shellfish_toxins; alexandrium_fundyense; toxicity; alexandrium_tamarense; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; phosphorus; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
evolution,BIOLOGICAL_PROCESS,nitrogen_limitation,ENV_FACTOR,semantic_hypothesis,108.91363776799868,16.0,14,5,3.4012633284437843,0.3111111111111111,714,42,17,alexandrium; dinoflagellate; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; toxicity; alexandrium_tamarense; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nitrogen; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,lyngbya,CYANO_TAXON,semantic_hypothesis,108.32680875804677,17.0,12,6,2.85905655293643,0.2608695652173913,777,37,21,dinoflagellates; saxitoxin; paralytic_shellfish_toxins; hplc; cyanobacteria; pyrodinium; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning,DINO_TAXON; TOXIN; TOXIN; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,nitrogen_limitation,ENV_FACTOR,semantic_hypothesis,107.53350073498584,17.0,13,5,3.181384513834388,0.3170731707317073,629,37,17,alexandrium; dinoflagellate; nitrogen; nutrient; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; toxicity; alexandrium_tamarense; bloom; paralytic_shellfish_poisoning; phosphorus; dinoflagellates,DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,lyngbya,CYANO_TAXON,semantic_hypothesis,107.45586894505452,16.0,12,6,2.852934472527257,0.375,483,23,21,dinoflagellates; saxitoxin; paralytic_shellfish_toxins; cyanobacterial; cyanobacteria; alexandrium; toxicity; toxin_production; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,DINO_TAXON; TOXIN; TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,107.41031888501472,17.0,13,5,3.1575403948883136,0.3095238095238095,546,42,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
salinity,ENV_FACTOR,nitrogen_limitation,ENV_FACTOR,semantic_hypothesis,107.37590043242936,17.0,13,5,3.1403311685956226,0.3095238095238095,646,38,17,alexandrium; dinoflagellate; nitrogen; nutrient; cyanobacteria; paralytic_shellfish_toxins; toxicity; alexandrium_tamarense; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterium,CYANO_TAXON,warming,ENV_FACTOR,semantic_hypothesis,107.0962934890379,19.0,12,5,2.871676156283657,0.2352941176470588,986,34,29,saxitoxin; dinoflagellate; alexandrium; toxin_production; toxicity; bloom; paralytic_shellfish_poisoning; hplc; nitrogen; expression; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; DETECTION_METHOD; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,irradiance,ENV_FACTOR,semantic_hypothesis,107.0270098340725,23.0,12,3,2.8706477741791065,0.4285714285714285,399,19,21,alexandrium; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; saxitoxin; dinoflagellates; alexandrium_fundyense; gymnodinium; bloom; alexandrium_catenella; gymnodinium_catenatum; alexandrium_minutum,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.91508078977662,17.0,13,5,3.1575403948883136,0.26,650,50,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterial,CYANO_TAXON,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.86410039761977,17.0,13,5,3.1575403948883136,0.2549019607843137,663,51,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nutrient,ENV_FACTOR,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.86410039761977,17.0,13,5,3.1575403948883136,0.2549019607843137,663,51,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,106.85070593735168,22.0,10,5,2.36285296867584,0.3125,437,23,19,alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_fundyense; bloom; sxta; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.72248819718403,17.0,13,5,3.1575403948883136,0.2407407407407407,702,54,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,gene_duplication,BIOLOGICAL_PROCESS,semantic_hypothesis,106.71632166233373,17.0,14,4,3.5160555680089662,0.3684210526315789,627,33,19,alexandrium; dinoflagellate; biosynthesis; saxitoxin; transcriptome; alexandrium_fundyense; evolution; gymnodinium; saxitoxin_biosynthesis; sxtg; gymnodinium_catenatum; sxta; expression; dinoflagellates,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.5957825441626,17.0,13,5,3.1575403948883136,0.2280701754385964,741,57,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxt_genes,SXT_GENE,sxti,SXT_GENE,semantic_hypothesis,106.56958185939064,14.0,14,5,3.451457596361987,0.4666666666666667,420,30,14,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.5184706202851,17.0,13,5,3.1575403948883136,0.2203389830508474,767,59,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
cyanobacteria,CYANO_TAXON,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.3785728532687,17.0,13,5,3.1575403948883136,0.2063492063492063,819,63,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
bloom,ENV_FACTOR,polyketide_synthase,BIOLOGICAL_PROCESS,semantic_hypothesis,106.31508078977664,17.0,13,5,3.1575403948883136,0.2,845,65,13,saxitoxin; dinoflagellate; phylogenetic; dinoflagellates; alexandrium_fundyense; alexandrium; toxicity; gymnodinium; light; gymnodinium_catenatum; sxta; expression; biosynthesis,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nutrients,ENV_FACTOR,horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_hypothesis,106.23045234741464,21.0,12,4,2.89073637778896,0.2448979591836734,900,36,25,saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; phylogenetic; paralytic_shellfish_toxins; alexandrium_fundyense; dinoflagellate; alexandrium; gymnodinium; alexandrium_minutum; nitrogen; gymnodinium_catenatum,TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
