Source,Target,Source_Type,Target_Type,Relation,Group,Weight,Paper_Count,Paper_IDs,Years,Relation_Hints,Edge_Key,Transfer_Match
environmental conditions,sxtX,ENV_FACTOR,GENE,SEMANTIC_CO_OCCURS,cyano_train,1,1,36689843,2023,DECREASES,"('environmental conditions', 'sxtx')",1
environmental factors,Saxitoxin,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,38393148,2024,ASSOCIATED_WITH;INCREASES,"('environmental factors', 'saxitoxin')",1
environmental factors,gene expression,ENV_FACTOR,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,18461783,2008,,"('environmental factors', 'gene expression')",1
environmental factors,salinity,ENV_FACTOR,ENV_FACTOR,SEMANTIC_CO_OCCURS,cyano_train,1,1,23892224,2013,ASSOCIATED_WITH;EVOLUTIONARY_LINK,"('environmental factors', 'salinity')",1
environmental factors,toxin content,ENV_FACTOR,TOXIN,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,cyano_train,1,1,23955286,2013,INCREASES,"('environmental factors', 'toxin content')",1
evolution,Paralytic shellfish toxins,EVOLUTIONARY_PROCESS,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,26316331,2016,EVOLUTIONARY_LINK;INVOLVED_IN,"('evolution', 'paralytic shellfish toxins')",1
evolution,Saxitoxin,EVOLUTIONARY_PROCESS,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,19331657,2009,EVOLUTIONARY_LINK;INVOLVED_IN,"('evolution', 'saxitoxin')",1
evolution,evolutionary relationship,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,26316331,2016,EVOLUTIONARY_LINK;INVOLVED_IN,"('evolution', 'evolutionary relationship')",1
evolution,secondary metabolite,EVOLUTIONARY_PROCESS,BIOSYNTHETIC_SYSTEM,SEMANTIC_CO_OCCURS,cyano_train,1,1,21076133,2011,EVOLUTIONARY_LINK;INVOLVED_IN,"('evolution', 'secondary metabolite')",1
evolution,toxin production,EVOLUTIONARY_PROCESS,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,27418325,2016,,"('evolution', 'toxin production')",1
evolutionary relationship,PST biosynthesis,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,26316331,2016,EVOLUTIONARY_LINK;INVOLVED_IN,"('evolutionary relationship', 'pst biosynthesis')",1
evolutionary relationship,secondary metabolites,EVOLUTIONARY_PROCESS,BIOSYNTHETIC_SYSTEM,SEMANTIC_CO_OCCURS,cyano_train,1,1,26316331,2016,EVOLUTIONARY_LINK;INVOLVED_IN,"('evolutionary relationship', 'secondary metabolites')",1
expression levels,Gene expression,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'gene expression')",1
expression levels,Gymnodinium catenatum,REGULATION_EXPRESSION,SPECIES,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'gymnodinium catenatum')",1
expression levels,Phylogenetic analysis,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'phylogenetic analysis')",1
expression levels,Phylogenetic tree,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'phylogenetic tree')",1
expression levels,STX biosynthesis,REGULATION_EXPRESSION,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'stx biosynthesis')",1
expression levels,STX biosynthesis genes,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'stx biosynthesis genes')",1
expression levels,Transcriptomic comparison,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'transcriptomic comparison')",1
expression levels,expression patterns,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'expression patterns')",1
expression levels,gene expression,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,29957289,2018,INCREASES,"('expression levels', 'gene expression')",1
expression levels,gene transfer,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'gene transfer')",1
expression levels,highest expression,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'highest expression')",1
expression levels,homologs,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'homologs')",1
expression levels,homology,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'homology')",1
expression levels,horizontal gene transfer,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'horizontal gene transfer')",1
expression levels,independent acquisition,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'independent acquisition')",1
expression levels,phylogeny,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'phylogeny')",1
expression levels,sxtA4 domain,REGULATION_EXPRESSION,GENE_DOMAIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'sxta4 domain')",1
expression levels,sxtD,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'sxtd')",1
expression levels,sxtH,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,38705616,2024,ASSOCIATED_WITH;EVOLUTIONARY_LINK;INCREASES,"('expression levels', 'sxth')",1
expression levels,sxtN,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'sxtn')",1
expression levels,sxtY,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression levels', 'sxty')",1
expression patterns,Gene expression,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'gene expression')",1
expression patterns,Gymnodinium catenatum,REGULATION_EXPRESSION,SPECIES,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'gymnodinium catenatum')",1
expression patterns,Phylogenetic analysis,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'phylogenetic analysis')",1
expression patterns,Transcriptomic comparison,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'transcriptomic comparison')",1
expression patterns,highest expression,REGULATION_EXPRESSION,REGULATION_EXPRESSION,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'highest expression')",1
expression patterns,homologs,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'homologs')",1
expression patterns,independent acquisition,REGULATION_EXPRESSION,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'independent acquisition')",1
expression patterns,saxitoxin,REGULATION_EXPRESSION,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'saxitoxin')",1
expression patterns,saxitoxin biosynthesis,REGULATION_EXPRESSION,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'saxitoxin biosynthesis')",1
expression patterns,saxitoxin biosynthesis genes,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'saxitoxin biosynthesis genes')",1
expression patterns,sxt genes,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxt genes')",1
expression patterns,sxtA,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxta')",1
expression patterns,sxtA4,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxta4')",1
expression patterns,sxtA4 domain,REGULATION_EXPRESSION,GENE_DOMAIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxta4 domain')",1
expression patterns,sxtB,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxtb')",1
expression patterns,sxtG,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxtg')",1
expression patterns,sxtI,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxti')",1
expression patterns,sxtN,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxtn')",1
expression patterns,sxtS,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxts')",1
expression patterns,sxtU,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxtu')",1
expression patterns,sxtY,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40449983,2025,EVOLUTIONARY_LINK;INVOLVED_IN,"('expression patterns', 'sxty')",1
fatty acid synthases,Phylogenetic analysis,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,SEMANTIC_CO_OCCURS,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'phylogenetic analysis')",1
fatty acid synthases,STX biosynthesis,BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'stx biosynthesis')",1
fatty acid synthases,STX biosynthesis genes,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'stx biosynthesis genes')",1
fatty acid synthases,saxitoxin,BIOSYNTHETIC_SYSTEM,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'saxitoxin')",1
fatty acid synthases,sxtA4,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'sxta4')",1
fatty acid synthases,sxtA4 domain,BIOSYNTHETIC_SYSTEM,GENE_DOMAIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'sxta4 domain')",1
fatty acid synthases,sxtD,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'sxtd')",1
fatty acid synthases,sxtH,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'sxth')",1
fatty acid synthases,sxtI,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'sxti')",1
fatty acid synthases,sxtS,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'sxts')",1
fatty acid synthases,sxtU,BIOSYNTHETIC_SYSTEM,GENE,BIOSYNTHETIC_SYSTEM_GENE_RELATION,cyano_train,1,1,41702991,2026,ABSENT_IN;EVOLUTIONARY_LINK;PRESENT_IN,"('fatty acid synthases', 'sxtu')",1
gene cluster,gene expression,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'gene expression')",1
gene cluster,neurotoxin saxitoxin,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'neurotoxin saxitoxin')",1
gene cluster,paralytic shellfish toxin,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'paralytic shellfish toxin')",1
gene cluster,paralytic shellfish toxin biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'paralytic shellfish toxin biosynthesis')",1
gene cluster,paralytic shellfish toxins,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'paralytic shellfish toxins')",1
gene cluster,saxitoxin biosynthetic,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'saxitoxin biosynthetic')",1
gene cluster,saxitoxin production,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'saxitoxin production')",1
gene cluster,shellfish toxin biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'shellfish toxin biosynthesis')",1
gene cluster,sxt gene,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'sxt gene')",1
gene cluster,sxta gene,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'sxta gene')",1
gene cluster,toxin biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'toxin biosynthesis')",1
gene cluster,toxin content,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'toxin content')",1
gene cluster,toxin producing,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'toxin producing')",1
gene cluster,toxin production,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'toxin production')",1
gene cluster,toxin profile,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'toxin profile')",1
gene cluster,toxin profiles,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'toxin profiles')",1
gene cluster,toxin synthesis,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene cluster', 'toxin synthesis')",1
gene copy number,Toxin Production,GENE_PRESENCE_ABSENCE,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,35622541,2022,,"('gene copy number', 'toxin production')",1
gene copy number,saxitoxin,GENE_PRESENCE_ABSENCE,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,35622541,2022,,"('gene copy number', 'saxitoxin')",1
gene copy number,toxin production,GENE_PRESENCE_ABSENCE,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,35622541,2022,,"('gene copy number', 'toxin production')",1
gene expression,STX biosynthesis,REGULATION_EXPRESSION,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene expression', 'stx biosynthesis')",1
gene expression,STX biosynthesis genes,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene expression', 'stx biosynthesis genes')",1
gene expression,genes involved,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'genes involved')",1
gene expression,paralytic shellfish toxin,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'paralytic shellfish toxin')",1
gene expression,paralytic shellfish toxins,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'paralytic shellfish toxins')",1
gene expression,phylogenetic analysis,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'phylogenetic analysis')",1
gene expression,pst biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'pst biosynthesis')",1
gene expression,saxitoxin biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'saxitoxin biosynthesis')",1
gene expression,saxitoxin biosynthesis genes,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'saxitoxin biosynthesis genes')",1
gene expression,saxitoxin gene,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'saxitoxin gene')",1
gene expression,saxitoxin production,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'saxitoxin production')",1
gene expression,stx biosynthesis,PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'stx biosynthesis')",1
gene expression,stx synthesis,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'stx synthesis')",1
gene expression,sxt genes,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'sxt genes')",1
gene expression,sxt genes,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene expression', 'sxt genes')",1
gene expression,sxtA,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene expression', 'sxta')",1
gene expression,sxtA4,REGULATION_EXPRESSION,GENE,REGULATION_ASSOCIATED_WITH_GENE,cyano_train,1,1,41334952,2025,ASSOCIATED_WITH;INCREASES,"('gene expression', 'sxta4')",1
gene expression,sxta gene,PHRASE_GENE_MECHANISM,PHRASE_GENE_MECHANISM,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'sxta gene')",1
gene expression,temperature,REGULATION_EXPRESSION,ENV_FACTOR,SEMANTIC_CO_OCCURS,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene expression', 'temperature')",1
gene expression,toxin content,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'toxin content')",1
gene expression,toxin content,REGULATION_EXPRESSION,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,24956074,2014,DECREASES;REGULATES,"('gene expression', 'toxin content')",1
gene expression,toxin levels,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'toxin levels')",1
gene expression,toxin producing,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'toxin producing')",1
gene expression,toxin production,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'toxin production')",1
gene expression,toxin profiles,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'toxin profiles')",1
gene expression,toxin synthesis,PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,SEMANTIC_PHRASE_ASSOCIATION,cyano_train,1,1,CYANO_PHRASE,-1,,"('gene expression', 'toxin synthesis')",1
gene loss,STX biosynthesis,GENE_PRESENCE_ABSENCE,BIOLOGICAL_MECHANISM,SEMANTIC_CO_OCCURS,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene loss', 'stx biosynthesis')",1
gene loss,Saxitoxin,GENE_PRESENCE_ABSENCE,TOXIN,SEMANTIC_CO_OCCURS,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene loss', 'saxitoxin')",1
gene loss,sxt genes,GENE_PRESENCE_ABSENCE,GENE,GENE_PRESENCE_ABSENCE_EVENT,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene loss', 'sxt genes')",1
gene loss,sxtA,GENE_PRESENCE_ABSENCE,GENE,GENE_PRESENCE_ABSENCE_EVENT,cyano_train,1,1,40209228,2025,ASSOCIATED_WITH;DECREASES;EVOLUTIONARY_LINK;INCREASES,"('gene loss', 'sxta')",1
