Source,Target,CN,WCN,AA,PA,Jaccard,Embedding_Cosine,Embedding_L2,Original_Score,Bio_Bonus,Common_Neighbors_Original,Weighted_Common_Neighbors_Original,Bridge_Nodes,Match,RF_Prob,GB_Prob,LR_Prob,ML_Score,Original_Score_Norm,ML_Score_Norm,Final_AI_Score
paralytic shellfish toxins,species of cyanobacteria,6,16.0,1.3662457246021178,1818,0.02926829268292683,0.17496895790100098,2.4219071865081787,69.81877240432381,21,6,16.0,biosynthesis;cyanobacteria;dinoflagellates;evolution;gene cluster;saxitoxin,0,0.30333333333333334,0.2913401716771354,0.13184570825319347,0.2801879899972204,0.03109337456518177,0.27912864405701393,0.14270924583650624
alexandrium fundyense,highly toxic,8,33.0,1.565275625125636,408,0.1568627450980392,0.31484463810920715,1.8420734405517578,60.28778715759931,10,8,33.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin profile,1,0.41,0.2396858757350512,0.3129146897941413,0.3151344068469398,0.0018410286027854827,0.3142336260064194,0.14241769743442076
gymnodinium catenatum graham,sulfocarbamoyl toxin,12,39.0,2.657049947335023,1102,0.21818181818181817,0.2263004034757614,2.4932515621185303,73.07709985594462,9,12,39.0,dinoflagellates;gonyautoxins;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxin profiles;paralytic shellfish toxins;saxitoxin;shellfish toxin profiles;sulfocarbamoyl toxins;toxin composition;toxin profile,0,0.2866666666666667,0.26232294291418784,0.21060028758330687,0.26688816688209127,0.04109378054696014,0.2657684746183368,0.14219739287907965
biosynthesis,psp toxin content,11,30.0,2.413707816074934,1598,0.11,0.17054979503154755,2.3187975883483887,93.99849777653476,23,11,30.0,alexandrium;dinoflagellates;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;phylogenetic analysis;phylogeny;producing dinoflagellates;saxitoxin;toxin content,0,0.22,0.1291693083834494,0.361400401280302,0.18872469431975492,0.10530539709524783,0.18725034484258846,0.14218062358155112
cellular toxin content,saxitoxin-producing dinoflagellates,9,24.0,1.8941031024736095,325,0.3103448275862069,0.37899500131607056,2.073941230773926,60.69264783076789,11,9,24.0,alexandrium;dinoflagellates;gonyautoxins;nitrogen;phosphorus;saxitoxin;toxin composition;toxin content;toxin production,0,0.19333333333333333,0.4284694923246581,0.21497908496486332,0.3130659879921487,0.0030836204410391588,0.3121558219536175,0.1421661111216994
gymnodinium,toxin composition profiles,10,40.0,2.255952256753988,1710,0.10101010101010101,0.22920668125152588,2.256504774093628,68.55252742755685,9,10,40.0,alexandrium;alexandrium tamarense;paralytic shellfish poisoning;paralytic shellfish toxins;presence of c3;saxitoxin;species of alexandrium;sulfocarbamoyl toxins;toxin composition;toxin profile,0,0.2633333333333333,0.25673547375330197,0.498804879188144,0.2835815581287987,0.027207035936521823,0.2825376100896529,0.14210579430543083
phylogeny,saxitoxin derivatives,10,44.0,2.1228044091119713,1326,0.15873015873015872,0.25474607944488525,2.3234362602233887,86.04816355026466,17,10,44.0,alexandrium;alexandrium tamarense;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;species of alexandrium;toxin content;toxin profile,0,0.33,0.13313391286333057,0.19655715956803316,0.2182226723884686,0.0809043597121023,0.21688216638524446,0.1420943727150163
gonyautoxins,horizontal gene transfer,9,60.0,1.9556947188925293,2332,0.07563025210084033,0.14516988396644592,2.3043878078460693,105.80887197832998,24,9,60.0,alexandrium;biosynthesis;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;phylogeny;saxitoxin;toxin analogues,0,0.09666666666666666,0.16955439435144753,0.20635274039371,0.14407913788176144,0.14155360681889673,0.1424022146432399,0.14193548033985115
toxin content,toxic cyanobacteria,7,66.0,1.473224823163175,2331,0.056451612903225805,0.15978948771953583,2.3321189880371094,75.32644611626321,10,7,66.0,alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta;toxin production;toxin synthesis,0,0.17,0.3614831536186213,0.09020159969745459,0.2577617367790561,0.04799743775476817,0.2566006344529972,0.14186887626897124
genus alexandrium,n-sulfocarbamoyl toxins,11,36.0,2.5038680560208473,1368,0.1375,0.1954728215932846,2.397078275680542,69.23415987052141,9,11,36.0,alexandrium;alexandrium tamarense;other saxitoxin;other saxitoxin derivatives;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;species of alexandrium;toxin composition;toxin profile,0,0.32,0.22877580170492912,0.37985448663595944,0.2803733495160605,0.029299091219856244,0.2793148446220394,0.1418061802508387
saxitoxin biosynthesis,concentrations of nitrate,6,19.0,1.157859595930268,469,0.08823529411764706,0.26690569519996643,1.8647515773773193,64.09090342189863,18,6,19.0,alexandrium;dinoflagellates;paralytic shellfish toxins;saxitoxin;toxin content;toxin production,0,0.4066666666666667,0.22568217942735527,0.23960646278830167,0.29946840265917446,0.013513491608300371,0.29849653923738695,0.14175586304138935
pyrodinium,cellular toxin,11,64.0,2.3547126948190695,1184,0.1896551724137931,0.1906215399503708,2.3886823654174805,106.6779024889914,21,11,64.0,alexandrium;dinoflagellates;light;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;temperature;toxic dinoflagellate;toxin content;toxin production,0,0.11,0.16718929594691914,0.12433609832444499,0.14002825780590406,0.14422082122450952,0.138332954193629,0.14157128106061329
pyrodinium,biosynthesis genes,9,64.0,2.0134325109447024,555,0.20930232558139536,0.24940021336078644,2.3262438774108887,105.217033815772,23,9,64.0,alexandrium;clade;dinoflagellates;evolution;genus alexandrium;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta,0,0.24666666666666667,0.0664220684022775,0.13461359884844432,0.14533906075264985,0.13973714669051235,0.14366785426032516,0.14150596509692814
toxin biosynthesis,phylogenetic analysis,7,39.0,1.427839207763761,216,0.2692307692307692,0.3968905508518219,1.909279227256775,72.52351903907386,16,7,39.0,alexandrium;biosynthesis;dinoflagellates;gonyautoxins;saxitoxin;saxitoxin biosynthesis;toxin content,0,0.48,0.10906241437321791,0.2075918429838523,0.26729039148499417,0.03939473924597661,0.2661725242662659,0.1414447425051068
alexandrium tamarense,variations in toxin,7,28.0,1.4274083167858422,770,0.06363636363636363,0.21522822976112366,1.9484204053878784,69.62057712198907,17,7,28.0,alexandrium;biosynthesis;dinoflagellates;saxitoxin;saxitoxin biosynthesis;toxin content;toxin production,0,0.29333333333333333,0.2637508603844541,0.2847766049445584,0.27768642402001625,0.030485076806147565,0.276615727529616,0.14124386963170835
alexandrium catenella,toxins produced,8,40.0,1.5497476947440427,520,0.12307692307692308,0.2902055084705353,1.6957188844680786,63.82478038032451,10,8,40.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin production;toxin profile,0,0.37,0.21454111217632296,0.43975364492691493,0.299245920580853,0.012696711067866046,0.298273047673799,0.14120606254053586
sulfocarbamoyl toxins,phylogeny,11,49.0,2.4186036907392867,1428,0.16923076923076924,0.16978420317173004,2.4927501678466797,89.53870664128425,16,11,49.0,alexandrium;alexandrium tamarense;dinoflagellates;gonyautoxins;neosaxitoxin;paralytic shellfish poisoning;paralytic shellfish toxins;paralytic toxin;saxitoxin;species of alexandrium;toxin profile,0,0.27666666666666667,0.15608264490242035,0.1420402247877261,0.20291201159664946,0.09161747818327481,0.20150203533943178,0.14106552890354546
genus alexandrium,dinoflagellate species,11,47.0,2.3387778934243286,1368,0.1375,0.22267737984657288,2.3870651721954346,90.2504492381528,17,11,47.0,alexandrium;biosynthesis;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellate;saxitoxin;sulfocarbamoyl toxin;sxta,0,0.21,0.19024395305283517,0.20763084423102013,0.1998850609495196,0.0938019470645931,0.19846135027331496,0.14089867850851795
temperature,toxin-producing dinoflagellates,10,48.0,2.056555194733334,1326,0.11904761904761904,0.24918414652347565,2.249910593032837,75.8298005649278,11,10,48.0,alexandrium;alexandrium ostenfeldii;dinoflagellates;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin content;toxin profile,0,0.30666666666666664,0.2192418681573859,0.2141359648956471,0.2537011972349243,0.049542325097774786,0.25252167070645387,0.1408830306216804
salinity,fed with the toxic,13,50.0,2.8103827684690206,1323,0.20967741935483872,0.1483292430639267,2.468313455581665,79.27586601189205,10,12,48.0,alexandrium;alexandrium catenella;alexandrium tamarense;dinoflagellates;gonyautoxins;neostx;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxic dinoflagellate;toxin composition;toxin profile,0,0.3433333333333333,0.17431203363035616,0.16326343467844473,0.24081569361635588,0.06011893350227335,0.2395777006884669,0.14087537873606043
salinity,suite of toxins,10,28.0,2.1969403795907123,931,0.17543859649122806,0.26358747482299805,2.398148775100708,64.09121750834535,10,10,28.0,alexandrium;alexandrium tamarense;other saxitoxin;other saxitoxin derivatives;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;toxin composition;toxin profile,0,0.28,0.3284342089094947,0.21273388664476214,0.29749049311922354,0.013514455597349123,0.2965096551743906,0.14086229540701778
pst-producing,involved in stx,9,31.0,2.045115985091608,532,0.23684210526315788,0.30906942486763,2.2011897563934326,74.85447702466611,16,9,31.0,alexandrium;biosynthesis;core genes;dinoflagellates;gymnodinium;gymnodinium catenatum;saxitoxin;sxta;toxic species,0,0.16333333333333333,0.32223216374561403,0.30832487378741014,0.2572819025848814,0.04654887784269601,0.2561186230697515,0.140855263194871
gene expression,variations in toxin,7,28.0,1.4274083167858422,168,0.30434782608695654,0.45797663927078247,1.699035882949829,70.85614840910169,18,7,28.0,alexandrium;biosynthesis;dinoflagellates;saxitoxin;saxitoxin biosynthesis;toxin content;toxin production,0,0.2733333333333333,0.24259881506510106,0.4135922537879309,0.271991966244677,0.034277272242001694,0.2708954318473838,0.14075544406442364
alexandrium fundyense,toxins produced,8,38.0,1.5497476947440427,408,0.1568627450980392,0.3775465786457062,1.7626665830612183,62.74221339973183,10,8,38.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin production;toxin profile,0,0.18333333333333332,0.3699470753347802,0.4380096575474031,0.30210783675546377,0.009374113978058651,0.30114794944362744,0.1406723399375646
toxin composition,toxicity of alexandrium,10,34.0,2.0951298600130275,1068,0.1111111111111111,0.21084840595722198,2.1193997859954834,70.80398181092386,12,10,34.0,alexandrium;alexandrium fundyense;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin content;toxin production,0,0.15333333333333332,0.3535918160518969,0.33357688029045013,0.27148692938832675,0.03411716336153692,0.27038810344796016,0.14043908640042738
sxt gene,homologs,9,55.0,1.9421077600153394,975,0.16363636363636364,0.230714812874794,2.590149402618408,86.81893551919138,16,9,55.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;stx-producing;sxta;toxic species,0,0.37666666666666665,0.1118075793173727,0.05040346747586602,0.21161080307293964,0.08327000058862244,0.21024029651996998,0.14040663375772883
alexandrium spp,toxic cyanobacteria,7,62.0,1.4111437794725068,546,0.175,0.32656264305114746,2.0247673988342285,70.44537729542176,9,7,62.0,alexandrium tamarense;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta;toxin production,1,0.3333333333333333,0.24854850600466288,0.15029064952443713,0.2726366512881085,0.033016540175203696,0.2715430420704873,0.14035346602808133
strains of alexandrium,other saxitoxin derivatives,11,46.0,2.3488779956106045,2106,0.13414634146341464,0.20603221654891968,2.5305533409118652,75.98517558694583,10,11,46.0,alexandrium;alexandrium tamarense;dominant toxins;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin composition;toxin content;toxin content and composition;toxin profile,0,0.28,0.24870647016386402,0.15093790353090938,0.25144702543502295,0.050019199605533415,0.25025727087723276,0.14012633167779812
gymnodinium,nitrogen limitation,11,69.0,2.3705828561601607,2160,0.10679611650485436,0.1785639226436615,2.177830457687378,89.52682100467854,11,11,69.0,alexandrium;dinoflagellates;each toxin;gonyautoxins;producing dinoflagellates;saxitoxin;strains of alexandrium;toxin composition;toxin content;toxin production;toxin profile,0,0.11,0.2304582399209135,0.41322211236805517,0.20055133119726226,0.09158099897939681,0.19913064364095875,0.1399783390770997
gymnodinium catenatum,all toxins,12,34.0,2.624917634304203,2112,0.12,0.17194564640522003,2.2813832759857178,74.78070724763265,11,12,34.0,alexandrium;alexandrium fundyense;dinoflagellates;each toxin;gonyautoxins;producing dinoflagellates;saxitoxin;strains of alexandrium;toxin composition;toxin content;toxin production;toxin profile,0,0.31666666666666665,0.16036151017731676,0.48692821937765474,0.25554024369309053,0.046322464834650134,0.25436906161338635,0.13994343338508144
toxin content,marine toxins,10,41.0,2.1308379542059983,2553,0.08130081300813008,0.0894426554441452,2.6169679164886475,70.84488529749846,10,10,41.0,dcstx;dinoflagellates;gonyautoxins;gymnodinium;gymnodinium catenatum;neosaxitoxin;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin profile,0,0.2733333333333333,0.30784056077291333,0.06907414880814028,0.27016102860060404,0.03424270368180546,0.2690561865472985,0.13990877097127735
phosphorus,fed with the toxic,10,40.0,2.076376471088271,1377,0.14705882352941177,0.2644120454788208,2.2461440563201904,65.8974945500855,10,9,38.0,alexandrium;alexandrium tamarense;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin composition;toxin profile,0,0.36,0.2430986772218485,0.230776159059896,0.28862695451691384,0.019058251916525576,0.28760589934786335,0.1399046932606276
toxin production,secondary metabolite,8,23.0,1.6332907910624384,1819,0.06896551724137931,0.22143720090389252,2.378779649734497,70.18529303194778,17,8,23.0,alexandrium;alexandrium tamarense;biosynthesis;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;strains of alexandrium;toxin content,0,0.30333333333333334,0.2783676655640292,0.11879473268049483,0.2723966393833974,0.032218293754968125,0.27130194114106276,0.13980593507871072
freshwater cyanobacteria,species of marine dinoflagellates,8,22.0,1.6398229492598393,220,0.34782608695652173,0.33832743763923645,2.081669807434082,78.67140658032248,22,8,22.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;evolution;paralytic shellfish poisoning;saxitoxin;sxta,0,0.26666666666666666,0.25062216121386227,0.08252241858456312,0.24022998913205412,0.058263736378913744,0.23898933864157898,0.13959025739711312
alexandrium minutum,dinoflagellates and cyanobacteria,7,44.0,1.4113477922667952,621,0.09859154929577464,0.28452980518341064,1.9702261686325073,73.47475448706274,15,7,44.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis,0,0.3333333333333333,0.2018306674514998,0.25096129173023546,0.25934479623210677,0.042314255717353866,0.258190876845033,0.13945873522480948
toxin content,saxitoxin biosynthetic,9,44.0,1.9400244122387393,1665,0.07758620689655173,0.10613475739955902,2.613396644592285,83.56562850317164,17,9,44.0,alexandrium;biosynthesis;dinoflagellates;gene cluster;paralytic shellfish poisoning;paralytic shellfish toxins;pyrodinium;saxitoxin;sxta,0,0.28,0.20895931277717336,0.051238625176533846,0.22160351890624008,0.07328500324669429,0.22027835308130717,0.1394320106722701
salinity,n-sulfocarbamoyl toxins,10,36.0,2.1969403795907123,931,0.17543859649122806,0.2561027705669403,2.2414610385894775,68.09121750834535,10,10,36.0,alexandrium;alexandrium tamarense;other saxitoxin;other saxitoxin derivatives;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;toxin composition;toxin profile,0,0.25666666666666665,0.2910960326415227,0.3103155886126243,0.2792462418486904,0.02579119098415475,0.2781826228412424,0.13936733531984422
