Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key
conserved,sxtu,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,3,2,40449983;41702991,2025.0;2026.0,"('conserved', 'sxtu')"
conserved,toxin production,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,3,2,22983012;27907126,2012.0;2016.0,"('conserved', 'toxin production')"
dinoflagellates,expression levels,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('dinoflagellates', 'expression levels')"
expression levels,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'saxitoxin biosynthesis')"
expression levels,saxitoxin biosynthesis genes,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'saxitoxin biosynthesis genes')"
expression levels,sxt genes,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'sxt genes')"
expression levels,sxta,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'sxta')"
expression levels,sxtb,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'sxtb')"
expression levels,sxtg,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'sxtg')"
expression levels,sxti,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'sxti')"
expression levels,sxts,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'sxts')"
expression levels,sxtu,REGULATION_GENE_RELATION,GENE,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'sxtu')"
expression levels,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,3,2,38705616;40449983,2024.0;2025.0,"('expression levels', 'toxic cyanobacteria')"
gonyautoxins,sxt gene,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,3,2,27907126;30296060,2016.0;2018.0,"('gonyautoxins', 'sxt gene')"
homologs,sxtb,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,3,2,22628533;40449983,2013.0;2025.0,"('homologs', 'sxtb')"
homologs,sxtg,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,3,2,22628533;40449983,2013.0;2025.0,"('homologs', 'sxtg')"
homologs,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,3,2,22628533;40449983,2013.0;2025.0,"('homologs', 'toxic cyanobacteria')"
neosaxitoxin,sxt gene,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,3,2,27907126;30296060,2016.0;2018.0,"('neosaxitoxin', 'sxt gene')"
nitrogen,salinity,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,3,2,23892224;29791446,2013.0;2018.0,"('nitrogen', 'salinity')"
paralytic shellfish poisoning,toxin producing,SEMANTIC_CO_OCCURS,TOXIN,TOXIN_PHENOTYPE,3,2,16650472;27907126,2006.0;2016.0,"('paralytic shellfish poisoning', 'toxin producing')"
saxitoxin,sxt gene,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,3,2,27907126;39003021,2016.0;2024.0,"('saxitoxin', 'sxt gene')"
sxt gene,sxtn,SEMANTIC_CO_OCCURS,GENE,GENE,3,2,27907126;30296060,2016.0;2018.0,"('sxt gene', 'sxtn')"
sxt gene,toxin production,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,3,2,27907126;28797629,2016.0;2017.0,"('sxt gene', 'toxin production')"
sxt gene,toxin producing,SEMANTIC_CO_OCCURS,GENE,TOXIN_PHENOTYPE,3,1,27907126,2016.0,"('sxt gene', 'toxin producing')"
acetate,arginine,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOLOGICAL_MECHANISM,2,2,18487408;33084210,2008.0;2021.0,"('acetate', 'arginine')"
acetate,biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOLOGICAL_MECHANISM,2,2,18487408;33084210,2008.0;2021.0,"('acetate', 'biosynthesis')"
acetate,cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,2,2,18487408;33084210,2008.0;2021.0,"('acetate', 'cyanobacteria')"
acetate,pks,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM,2,2,18487408;33084210,2008.0;2021.0,"('acetate', 'pks')"
alexandrium,alexandrium fundyense,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium', 'alexandrium fundyense')"
alexandrium,alexandrium pacificum,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,35323466;38270276,2022.0;2024.0,"('alexandrium', 'alexandrium pacificum')"
alexandrium,arginine,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,2,2,26239440;27817832,2015.0;2016.0,"('alexandrium', 'arginine')"
alexandrium,cell cycle,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,2,2,26239440;28678186,2015.0;2017.0,"('alexandrium', 'cell cycle')"
alexandrium,comparative transcriptomics,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,2,2,38705616;40449983,2024.0;2025.0,"('alexandrium', 'comparative transcriptomics')"
alexandrium,conserved,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,2,2,35031458;40449983,2022.0;2025.0,"('alexandrium', 'conserved')"
alexandrium,gene expression,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,2,2,33298362;40449983,2020.0;2025.0,"('alexandrium', 'gene expression')"
alexandrium,gene transfer,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,2,2,23335767;38705616,2013.0;2024.0,"('alexandrium', 'gene transfer')"
alexandrium,homology,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,2,2,33298362;38705616,2020.0;2024.0,"('alexandrium', 'homology')"
alexandrium,horizontal gene transfer,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,2,2,23335767;38705616,2013.0;2024.0,"('alexandrium', 'horizontal gene transfer')"
alexandrium,phosphorus,SEMANTIC_CO_OCCURS,TAXON_GROUP,ENV_FACTOR,2,2,26239440;28073499,2015.0;2016.0,"('alexandrium', 'phosphorus')"
alexandrium,pyrodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,TAXON_GROUP,2,2,20714432;28604648,2010.0;2017.0,"('alexandrium', 'pyrodinium')"
alexandrium,saxitoxin biosynthesis genes,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,2,2,38705616;40449983,2024.0;2025.0,"('alexandrium', 'saxitoxin biosynthesis genes')"
alexandrium,sxtg,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,2,2,23335767;40449983,2013.0;2025.0,"('alexandrium', 'sxtg')"
alexandrium,toxin content,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,2,2,26239440;28678186,2015.0;2017.0,"('alexandrium', 'toxin content')"
alexandrium,toxin production,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,2,2,28073499;36326655,2016.0;2022.0,"('alexandrium', 'toxin production')"
alexandrium,toxin profile,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,2,2,27817832;36326655,2016.0;2022.0,"('alexandrium', 'toxin profile')"
alexandrium,up-regulated,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,2,2,25421324;28073499,2014.0;2016.0,"('alexandrium', 'up-regulated')"
alexandrium catenella,biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,SPECIES,2,2,38270276;38705616,2024.0,"('alexandrium catenella', 'biosynthesis')"
alexandrium catenella,gymnodinium,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,33875178;38270276,2021.0;2024.0,"('alexandrium catenella', 'gymnodinium')"
alexandrium catenella,gymnodinium catenatum,SEMANTIC_CO_OCCURS,SPECIES,SPECIES,2,2,33875178;38270276,2021.0;2024.0,"('alexandrium catenella', 'gymnodinium catenatum')"
alexandrium catenella,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,SPECIES,2,2,38270276;38705616,2024.0,"('alexandrium catenella', 'saxitoxin biosynthesis')"
alexandrium catenella,sxt genes,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,2,2,36689843;38705616,2023.0;2024.0,"('alexandrium catenella', 'sxt genes')"
alexandrium catenella,sxtg,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,2,2,36689843;38705616,2023.0;2024.0,"('alexandrium catenella', 'sxtg')"
alexandrium catenella,toxic cyanobacteria,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,35031458;38705616,2022.0;2024.0,"('alexandrium catenella', 'toxic cyanobacteria')"
alexandrium fundyense,alexandrium minutum,SEMANTIC_CO_OCCURS,SPECIES,SPECIES,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium fundyense', 'alexandrium minutum')"
alexandrium fundyense,cyanobacteria,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium fundyense', 'cyanobacteria')"
alexandrium fundyense,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,SPECIES,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium fundyense', 'dinoflagellates')"
alexandrium fundyense,saxitoxin,SPECIES_ASSOCIATED_WITH_TOXIN,TOXIN,SPECIES,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium fundyense', 'saxitoxin')"
alexandrium fundyense,sxta,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium fundyense', 'sxta')"
alexandrium minutum,alexandrium tamarense,SEMANTIC_CO_OCCURS,SPECIES,SPECIES,2,2,12565757;21625593,2003.0;2011.0,"('alexandrium minutum', 'alexandrium tamarense')"
alexandrium minutum,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,SPECIES,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium minutum', 'dinoflagellates')"
alexandrium minutum,paralytic shellfish toxins,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,33875185;36326655,2021.0;2022.0,"('alexandrium minutum', 'paralytic shellfish toxins')"
alexandrium minutum,saxitoxin,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,28073499;33298362,2016.0;2020.0,"('alexandrium minutum', 'saxitoxin')"
alexandrium minutum,sxt genes,SPECIES_ASSOCIATED_WITH_GENE,SPECIES,GENE,2,2,28073499;36326655,2016.0;2022.0,"('alexandrium minutum', 'sxt genes')"
alexandrium minutum,sxta,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,2,2,21625593;23335767,2011.0;2013.0,"('alexandrium minutum', 'sxta')"
alexandrium minutum,sxta,SPECIES_ASSOCIATED_WITH_GENE,SPECIES,GENE,2,2,28073499;33298362,2016.0;2020.0,"('alexandrium minutum', 'sxta')"
alexandrium minutum,sxtg,SPECIES_ASSOCIATED_WITH_GENE,SPECIES,GENE,2,2,28073499;36326655,2016.0;2022.0,"('alexandrium minutum', 'sxtg')"
alexandrium minutum,sxti,SPECIES_ASSOCIATED_WITH_GENE,SPECIES,GENE,2,2,28073499;36326655,2016.0;2022.0,"('alexandrium minutum', 'sxti')"
alexandrium minutum,toxin production,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,28073499;36326655,2016.0;2022.0,"('alexandrium minutum', 'toxin production')"
alexandrium ostenfeldii,cyanobacteria,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,28040101;33875185,2014.0;2021.0,"('alexandrium ostenfeldii', 'cyanobacteria')"
alexandrium ostenfeldii,dinoflagellates,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,28040101;33875185,2014.0;2021.0,"('alexandrium ostenfeldii', 'dinoflagellates')"
alexandrium ostenfeldii,paralytic shellfish poisoning,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,28040101;33875185,2014.0;2021.0,"('alexandrium ostenfeldii', 'paralytic shellfish poisoning')"
alexandrium pacificum,biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,SPECIES,2,2,38270276;38705616,2024.0,"('alexandrium pacificum', 'biosynthesis')"
alexandrium pacificum,dinoflagellates,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,35323466;38270276,2022.0;2024.0,"('alexandrium pacificum', 'dinoflagellates')"
alexandrium pacificum,paralytic shellfish poisoning,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,35031458;36689843,2022.0;2023.0,"('alexandrium pacificum', 'paralytic shellfish poisoning')"
alexandrium pacificum,paralytic shellfish toxins,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,35323466;38270276,2022.0;2024.0,"('alexandrium pacificum', 'paralytic shellfish toxins')"
alexandrium pacificum,saxitoxin,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,2,2,35323466;36689843,2022.0;2023.0,"('alexandrium pacificum', 'saxitoxin')"
alexandrium pacificum,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,SPECIES,2,2,38270276;38705616,2024.0,"('alexandrium pacificum', 'saxitoxin biosynthesis')"
alexandrium pacificum,sxt genes,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,2,2,36689843;38705616,2023.0;2024.0,"('alexandrium pacificum', 'sxt genes')"
alexandrium pacificum,sxtg,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,2,2,36689843;38705616,2023.0;2024.0,"('alexandrium pacificum', 'sxtg')"
alexandrium pacificum,toxic cyanobacteria,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,2,2,35031458;38705616,2022.0;2024.0,"('alexandrium pacificum', 'toxic cyanobacteria')"
alexandrium tamarense,arginine,SEMANTIC_CO_OCCURS,SPECIES,BIOLOGICAL_MECHANISM,2,2,26239440;27817832,2015.0;2016.0,"('alexandrium tamarense', 'arginine')"
alexandrium tamarense,biosynthesis,SEMANTIC_CO_OCCURS,SPECIES,BIOLOGICAL_MECHANISM,2,2,26239440;27817832,2015.0;2016.0,"('alexandrium tamarense', 'biosynthesis')"
alexandrium tamarense,sxta,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,2,2,21625593;22628533,2011.0;2013.0,"('alexandrium tamarense', 'sxta')"
amidinotransferase,sxtg,SEMANTIC_CO_OCCURS,GENE,GENE_DOMAIN,2,2,23335767;32058687,2013.0;2020.0,"('amidinotransferase', 'sxtg')"
ancestral,biosynthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,2,2,18487408;32307073,2008.0;2020.0,"('ancestral', 'biosynthesis')"
ancestral,biosynthetic pathway,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,2,2,18487408;18850059,2008.0,"('ancestral', 'biosynthetic pathway')"
ancestral,gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,2,2,18487408;18850059,2008.0,"('ancestral', 'gene transfer')"
ancestral,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,2,2,18487408;18850059,2008.0,"('ancestral', 'paralytic shellfish poisoning')"
ancestral,phylogenetic analysis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,2,2,18850059;32307073,2008.0;2020.0,"('ancestral', 'phylogenetic analysis')"
ancestral,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,2,2,18487408;18850059,2008.0,"('ancestral', 'saxitoxin')"
arginine,paralytic shellfish poisoning,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,15342114;18487408,2004.0;2008.0,"('arginine', 'paralytic shellfish poisoning')"
arginine,pks,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM,2,2,18487408;33084210,2008.0;2021.0,"('arginine', 'pks')"
arginine,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOLOGICAL_MECHANISM,2,2,18487408;27817832,2008.0;2016.0,"('arginine', 'saxitoxin biosynthesis')"
biosynthesis,biosynthetic pathways,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM,2,2,23051004;26568470,2013.0;2016.0,"('biosynthesis', 'biosynthetic pathways')"
biosynthesis,clade,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,2,2,37164563;41702991,2023.0;2026.0,"('biosynthesis', 'clade')"
biosynthesis,clade,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,2,2,32307073;38943258,2020.0;2024.0,"('biosynthesis', 'clade')"
biosynthesis,decarbamoylsaxitoxin,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,24334673;29705145,2014.0;2018.0,"('biosynthesis', 'decarbamoylsaxitoxin')"
biosynthesis,divergent,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,2,2,29027912;32532989,2017.0;2020.0,"('biosynthesis', 'divergent')"
biosynthesis,gene expression,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,BIOLOGICAL_MECHANISM,2,2,24956074;40209228,2014.0;2025.0,"('biosynthesis', 'gene expression')"
biosynthesis,gene loss,SEMANTIC_CO_OCCURS,GENE_PRESENCE_ABSENCE,BIOLOGICAL_MECHANISM,2,2,21076133;40209228,2011.0;2025.0,"('biosynthesis', 'gene loss')"
biosynthesis,gonyautoxins,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,29705145;30296060,2018.0,"('biosynthesis', 'gonyautoxins')"
biosynthesis,gymnodinium,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,TAXON_GROUP,2,2,23335767;38270276,2013.0;2024.0,"('biosynthesis', 'gymnodinium')"
biosynthesis,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,2,2,38270276;40449983,2024.0;2025.0,"('biosynthesis', 'gymnodinium')"
biosynthesis,gymnodinium catenatum,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,SPECIES,2,2,23335767;38270276,2013.0;2024.0,"('biosynthesis', 'gymnodinium catenatum')"
biosynthesis,gymnodinium catenatum,SEMANTIC_CO_OCCURS,SPECIES,BIOLOGICAL_MECHANISM,2,2,38270276;40449983,2024.0;2025.0,"('biosynthesis', 'gymnodinium catenatum')"
biosynthesis,homologs,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,2,2,23966031;40449983,2013.0;2025.0,"('biosynthesis', 'homologs')"
biosynthesis,horizontal gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,2,2,21076133;40209228,2011.0;2025.0,"('biosynthesis', 'horizontal gene transfer')"
biosynthesis,metabolic pathway,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOSYNTHETIC_SYSTEM,2,2,18850059;19331657,2008.0;2009.0,"('biosynthesis', 'metabolic pathway')"
biosynthesis,pks,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOSYNTHETIC_SYSTEM,2,2,20479965;41702991,2010.0;2026.0,"('biosynthesis', 'pks')"
biosynthesis,pst producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,2,2,27569199;29705145,2016.0;2018.0,"('biosynthesis', 'pst producing')"
biosynthesis,saxitoxin biosynthesis gene,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,18850059;22081581,2008.0;2012.0,"('biosynthesis', 'saxitoxin biosynthesis gene')"
biosynthesis,secondary metabolites,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOSYNTHETIC_SYSTEM,2,2,26316331;37394567,2016.0;2023.0,"('biosynthesis', 'secondary metabolites')"
biosynthesis,stx biosynthesis gene,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,2,2,20935128;40209228,2010.0;2025.0,"('biosynthesis', 'stx biosynthesis gene')"
biosynthesis,stx biosynthesis genes,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;41702991,2024.0;2026.0,"('biosynthesis', 'stx biosynthesis genes')"
biosynthesis,stx-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,2,2,14718552;20935128,2004.0;2010.0,"('biosynthesis', 'stx-producing')"
biosynthesis,sxt genes,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('biosynthesis', 'sxt genes')"
biosynthesis,sxta4 domain,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,GENE_DOMAIN,2,2,40449983;41702991,2025.0;2026.0,"('biosynthesis', 'sxta4 domain')"
biosynthesis,sxtb,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('biosynthesis', 'sxtb')"
biosynthesis,sxtd,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;41702991,2024.0;2026.0,"('biosynthesis', 'sxtd')"
biosynthesis,sxtg,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;40449983,2024.0;2025.0,"('biosynthesis', 'sxtg')"
biosynthesis,sxth,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,2,2,38705616;41702991,2024.0;2026.0,"('biosynthesis', 'sxth')"
biosynthesis,toxic cyanobacteria,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,TAXON_GROUP,2,2,38705616;40449983,2024.0;2025.0,"('biosynthesis', 'toxic cyanobacteria')"
biosynthesis,toxin producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,BIOLOGICAL_MECHANISM,2,2,26417864;29705145,2015.0;2018.0,"('biosynthesis', 'toxin producing')"
biosynthesis,toxin-producing,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,TOXIN_PHENOTYPE,2,2,28678186;39305001,2017.0;2024.0,"('biosynthesis', 'toxin-producing')"
biosynthesis,transcriptional response,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,BIOLOGICAL_MECHANISM,2,2,26347118;29027918,2016.0;2017.0,"('biosynthesis', 'transcriptional response')"
biosynthesis,up-regulated,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,BIOLOGICAL_MECHANISM,2,2,25421324;28073499,2014.0;2016.0,"('biosynthesis', 'up-regulated')"
biosynthetic pathway,cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOSYNTHETIC_SYSTEM,2,2,18487408;19484122,2008.0;2009.0,"('biosynthetic pathway', 'cyanobacteria')"
biosynthetic pathway,metabolic pathway,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOSYNTHETIC_SYSTEM,2,2,18850059;19331657,2008.0;2009.0,"('biosynthetic pathway', 'metabolic pathway')"
biosynthetic pathway,phylogeny,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,2,2,18850059;19331657,2008.0;2009.0,"('biosynthetic pathway', 'phylogeny')"
biosynthetic pathway,precursor,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM,2,2,18850059;29390180,2008.0;2018.0,"('biosynthetic pathway', 'precursor')"
biosynthetic pathway,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOSYNTHETIC_SYSTEM,2,2,18850059;23966031,2008.0;2013.0,"('biosynthetic pathway', 'saxitoxin biosynthesis')"
biosynthetic pathway,sxta,BIOSYNTHETIC_GENE_RELATION,GENE,BIOSYNTHETIC_SYSTEM,2,2,19484122;29390180,2009.0;2018.0,"('biosynthetic pathway', 'sxta')"
carbon dioxide,light,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,2,2,28073481;29957289,2016.0;2018.0,"('carbon dioxide', 'light')"
cell cycle,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,2,2,26239440;28678186,2015.0;2017.0,"('cell cycle', 'dinoflagellates')"
cell cycle,paralytic shellfish toxins,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,26239440;28678186,2015.0;2017.0,"('cell cycle', 'paralytic shellfish toxins')"
cell cycle,saxitoxin,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,36477823;40401712,2022.0;2025.0,"('cell cycle', 'saxitoxin')"
cell cycle,toxin content,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,2,2,26239440;28678186,2015.0;2017.0,"('cell cycle', 'toxin content')"
clade,conservation,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,2,2,23457475;37951618,2013.0;2023.0,"('clade', 'conservation')"
clade,cyanobacteria,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,TAXON_GROUP,2,2,34023075;37951618,2021.0;2023.0,"('clade', 'cyanobacteria')"
clade,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,2,2,21479808;23457475,2011.0;2013.0,"('clade', 'paralytic shellfish poisoning')"
clade,phylogenetic tree,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,2,2,32307073;39003021,2020.0;2024.0,"('clade', 'phylogenetic tree')"
clade,saxitoxin,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,TOXIN,2,2,34023075;37951618,2021.0;2023.0,"('clade', 'saxitoxin')"
clade,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,2,2,38943258;41702991,2024.0;2026.0,"('clade', 'saxitoxin biosynthesis')"
clade,secondary metabolites,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,2,2,32290496;37164563,2020.0;2023.0,"('clade', 'secondary metabolites')"
