Global_AI_Rank,Source,Source_Type,Target,Target_Type,Hypothesis_Class,AI_Score,Final_AI_Rank_Score,ML_Probability,Node2Vec_Integrated_Score,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Structural_Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Validation_Status,Candidate_Status,Bridge_Nodes,Bridge_Types,Interpretation,Training_Graph,Source_Normalized,Target_Normalized,Pair_Key,Search_Text
402,phosphorus,ENV_FACTOR,sxtd,SXT_GENE,environment_gene_regulation,0.1041088800270094,0.1041088800270094,0.0744070555665063,0.1486616167177641,0.1771937216289033,0.3990043035142846,0.4849438654863892,1,65.22529754691311,7.0,7,5,1.6667028275106075,0.1891891891891892,403,31,13,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,,dino_pre2016,phosphorus,sxtd,phosphorus|||sxtd,phosphorus sxtd env factor sxt gene environment gene regulation saxitoxin cyanobacteria paralytic shellfish toxins paralytic shellfish poisoning sxta expression dinoflagellates toxin cyano taxon toxin toxin sxt gene biological process dino taxon unvalidated
403,alexandrium_tamiyavanichii,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,0.1039176802591984,0.1039176802591984,0.0324276366181825,0.2111527457207222,0.374551992626022,0.4591969468013375,0.6224256552388376,1,78.86421924729481,10.0,9,5,2.14639533793312,0.2571428571428571,483,23,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium tamiyavanichii,sxtu,alexandrium tamiyavanichii|||sxtu,alexandrium tamiyavanichii sxtu dino taxon sxt gene taxon gene association saxitoxin cyanobacteria paralytic shellfish toxins dinoflagellate saxitoxin biosynthesis paralytic shellfish poisoning sxta dinoflagellates biosynthesis toxin cyano taxon toxin dino taxon biological process toxin sxt gene dino taxon biological process unvalidated
404,polyketide_synthase,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,0.1034370575432045,0.1034370575432045,0.0281441714794724,0.2163763866388026,0.3442171631259101,0.4987669725036798,0.6826142421985011,1,74.96080021036664,10.0,9,4,2.1804001051833275,0.36,273,13,21,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; gymnodinium; gymnodinium_catenatum; sxta; expression; phylogenetic; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,polyketide synthase,sxtu,polyketide synthase|||sxtu,polyketide synthase sxtu biological process sxt gene gene process association saxitoxin dinoflagellate gymnodinium gymnodinium catenatum sxta expression phylogenetic dinoflagellates biosynthesis toxin dino taxon dino taxon dino taxon sxt gene biological process biological process dino taxon biological process unvalidated
405,resting_cyst,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,0.1030699664774107,0.1030699664774107,0.0540520768175486,0.1765968009672038,0.3566186792012898,0.5157921187501994,0.6454799849026147,1,50.37223409033722,6.0,6,3,1.436117045168611,0.25,224,16,14,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; phylogeny; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,,dino_pre2016,resting cyst,sxti,resting cyst|||sxti,resting cyst sxti biological process sxt gene gene process association saxitoxin dinoflagellate alexandrium paralytic shellfish poisoning phylogeny biosynthesis toxin dino taxon dino taxon toxin biological process biological process unvalidated
406,sxtg,SXT_GENE,environmental_regulation,BIOLOGICAL_PROCESS,gene_process_association,0.1028050558411168,0.1028050558411168,0.0973622692880999,0.1109692356706421,0.1513904094521404,0.486799220564332,0.5962308341161461,1,37.83138625565999,4.0,4,3,0.927888249781214,0.0975609756097561,324,36,9,Unvalidated,unvalidated_candidate,alexandrium; saxitoxin; toxicity; paralytic_shellfish_toxins,DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN,,dino_pre2016,sxtg,environmental regulation,environmental regulation|||sxtg,sxtg environmental regulation sxt gene biological process gene process association alexandrium saxitoxin toxicity paralytic shellfish toxins dino taxon toxin biological process toxin unvalidated
407,transcription,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,0.1027039238976369,0.1027039238976369,0.0202940984053136,0.2263186621361217,0.3304750859552246,0.4211151735124623,0.7328251120819943,1,86.09907701608768,12.0,11,4,2.6529867839059063,0.3793103448275862,399,19,21,Unvalidated,unvalidated_candidate,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; dinoflagellates; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,transcription,sxtu,sxtu|||transcription,transcription sxtu biological process sxt gene gene process association saxitoxin paralytic shellfish toxins dinoflagellate gymnodinium saxitoxin biosynthesis paralytic shellfish poisoning gymnodinium catenatum sxta expression dinoflagellates biosynthesis toxin toxin dino taxon dino taxon biological process toxin dino taxon sxt gene biological process dino taxon biological process unvalidated
408,sxtd,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,0.1024577925089069,0.1024577925089069,0.018478329670782,0.2284269867660942,0.6729000192337257,0.5157417594426338,0.6509894679294573,1,51.02863955871609,5.0,5,4,1.2286054936437587,0.3571428571428571,78,13,6,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; cyanobacterium; sxta; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; DINO_TAXON,,dino_pre2016,sxtd,scytonema,scytonema|||sxtd,sxtd scytonema sxt gene cyano taxon cyano gene transfer signal saxitoxin cyanobacteria cyanobacterium sxta dinoflagellates toxin cyano taxon cyano taxon sxt gene dino taxon unvalidated
409,neosaxitoxin,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,0.1014465658367583,0.1014465658367583,0.0337572496141193,0.2029805401707168,0.6509247034379424,0.6452668518379088,0.7972252983951106,1,37.96743498204152,4.0,4,3,0.9281619354652012,0.1111111111111111,144,36,4,Unvalidated,unvalidated_candidate,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,,dino_pre2016,neosaxitoxin,bloom dynamics,bloom dynamics|||neosaxitoxin,neosaxitoxin bloom dynamics toxin biological process process toxin association alexandrium paralytic shellfish poisoning bloom dinoflagellates dino taxon toxin env factor dino taxon unvalidated
410,warming,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,0.1013601525552139,0.1013601525552139,0.0495271070344742,0.1791097208363235,0.235580854144918,0.3952237791305845,0.5458644301863005,1,73.8155600582416,10.0,9,4,2.191563812904581,0.2432432432432432,493,29,17,Unvalidated,unvalidated_candidate,dinoflagellate; saxitoxin; transcriptome; toxin_production; bloom; paralytic_shellfish_poisoning; nutrient; dinoflagellates; biosynthesis,DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,warming,sxtb,sxtb|||warming,warming sxtb env factor sxt gene environment gene regulation dinoflagellate saxitoxin transcriptome toxin production bloom paralytic shellfish poisoning nutrient dinoflagellates biosynthesis dino taxon toxin biological process biological process env factor toxin env factor dino taxon biological process unvalidated
411,sxt_genes,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,0.1012814401392235,0.1012814401392235,0.0391332223616599,0.1945037668055689,0.5007506262019336,0.577466772014219,0.6509894679294573,1,54.01959276260595,5.0,5,5,1.203344768399754,0.1612903225806451,180,30,6,Validated,unvalidated_candidate,saxitoxin; cyanobacteria; dinoflagellates; sxta; phylogenetic,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,sxt genes,scytonema,scytonema|||sxt genes,sxt genes scytonema sxt gene cyano taxon cyano gene transfer signal saxitoxin cyanobacteria dinoflagellates sxta phylogenetic toxin cyano taxon dino taxon sxt gene biological process validated
412,sxtb,SXT_GENE,alexandrium_leei,DINO_TAXON,taxon_gene_association,0.1011375117480868,0.1011375117480868,0.0594657782118877,0.1636451120523854,0.4422439236654749,0.4742525579602943,0.5848697034474657,1,38.98163465045223,4.0,4,3,0.9381857462787444,0.2105263157894736,102,17,6,Unvalidated,unvalidated_candidate,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; sxta,DINO_TAXON; TOXIN; TOXIN; SXT_GENE,,dino_pre2016,sxtb,alexandrium leei,alexandrium leei|||sxtb,sxtb alexandrium leei sxt gene dino taxon taxon gene association dinoflagellate saxitoxin paralytic shellfish toxins sxta dino taxon toxin toxin sxt gene unvalidated
413,gene_duplication,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,0.0993728510701005,0.0993728510701005,0.0185424055840854,0.2206185192991231,0.480888120464071,0.4928674165046589,0.6816492115815384,1,68.8866299723105,9.0,8,4,2.014743557583821,0.2857142857142857,323,19,17,Unvalidated,unvalidated_candidate,dinoflagellate; saxitoxin; transcriptome; evolution; sxtg; sxta; dinoflagellates; biosynthesis,DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,gene duplication,sxtb,gene duplication|||sxtb,gene duplication sxtb biological process sxt gene gene process association dinoflagellate saxitoxin transcriptome evolution sxtg sxta dinoflagellates biosynthesis dino taxon toxin biological process biological process sxt gene sxt gene dino taxon biological process unvalidated
414,polyketide_synthase,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,0.0993687065228925,0.0993687065228925,0.0586692872475331,0.1604178354359316,0.4103383173923956,0.4796475890694037,0.6826142421985011,1,43.742145078362775,4.0,4,4,0.9619816300904792,0.1818181818181818,169,13,13,Unvalidated,unvalidated_candidate,saxitoxin; sxta; dinoflagellates; expression,TOXIN; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,polyketide synthase,sxtd,polyketide synthase|||sxtd,polyketide synthase sxtd biological process sxt gene gene process association saxitoxin sxta dinoflagellates expression toxin sxt gene dino taxon biological process unvalidated
415,gtx,TOXIN,bloom_dynamics,BIOLOGICAL_PROCESS,process_toxin_association,0.0993031991821603,0.0993031991821603,0.0302242502793318,0.2029216225364032,0.619955528575439,0.6989151506030945,0.7972252983951106,1,37.88196489657143,4.0,4,3,0.9281619354652012,0.1025641025641025,156,39,4,Unvalidated,unvalidated_candidate,alexandrium; paralytic_shellfish_poisoning; bloom; dinoflagellates,DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON,,dino_pre2016,gtx,bloom dynamics,bloom dynamics|||gtx,gtx bloom dynamics toxin biological process process toxin association alexandrium paralytic shellfish poisoning bloom dinoflagellates dino taxon toxin env factor dino taxon unvalidated
416,sxti,SXT_GENE,scytonema,CYANO_TAXON,cyano_gene_transfer_signal,0.0992408604924233,0.0992408604924233,0.0131429737545628,0.2283876905992139,0.6322418785900124,0.5623905250366306,0.6509894679294573,1,55.74002287013284,5.0,5,5,1.203344768399754,0.3333333333333333,84,14,6,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; dinoflagellates; sxta; phylogenetic,TOXIN; CYANO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,sxti,scytonema,scytonema|||sxti,sxti scytonema sxt gene cyano taxon cyano gene transfer signal saxitoxin cyanobacteria dinoflagellates sxta phylogenetic toxin cyano taxon dino taxon sxt gene biological process unvalidated
417,secondary_metabolism,BIOLOGICAL_PROCESS,sxti,SXT_GENE,gene_process_association,0.0990650400869068,0.0990650400869068,0.0595107974524918,0.1583964040385294,0.3648049706210289,0.506465881272562,0.6248461022794276,1,39.26714206422442,5.0,5,2,1.2076451061862832,0.1851851851851851,252,18,14,Unvalidated,unvalidated_candidate,saxitoxin; pyrodinium; dinoflagellate; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON,,dino_pre2016,secondary metabolism,sxti,secondary metabolism|||sxti,secondary metabolism sxti biological process sxt gene gene process association saxitoxin pyrodinium dinoflagellate pyrodinium bahamense dinoflagellates toxin dino taxon dino taxon dino taxon dino taxon unvalidated
418,sxtg,SXT_GENE,secondary_metabolism,BIOLOGICAL_PROCESS,gene_process_association,0.0987802269395055,0.0987802269395055,0.0442655912650554,0.1805521804511806,0.1815769982078046,0.441554293706105,0.6660519471520178,1,77.1541786825452,10.0,10,4,2.440725704908964,0.2272727272727272,648,36,18,Unvalidated,unvalidated_candidate,saxitoxin; pyrodinium; dinoflagellate; toxicity; toxin_production; bloom; nitrogen; nutrient; pyrodinium_bahamense; dinoflagellates,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; DINO_TAXON,,dino_pre2016,sxtg,secondary metabolism,secondary metabolism|||sxtg,sxtg secondary metabolism sxt gene biological process gene process association saxitoxin pyrodinium dinoflagellate toxicity toxin production bloom nitrogen nutrient pyrodinium bahamense dinoflagellates toxin dino taxon dino taxon biological process biological process env factor env factor env factor dino taxon dino taxon unvalidated
419,polyketide_synthase,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,0.0968985443756228,0.0968985443756228,0.0546269513696077,0.1603059338846454,0.2905412663720124,0.49877866014106,0.6826142421985011,1,53.34825550818788,7.0,5,4,1.1741277540939377,0.2,221,13,17,Unvalidated,unvalidated_candidate,dinoflagellate; dinoflagellates; saxitoxin; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,polyketide synthase,sxtb,polyketide synthase|||sxtb,polyketide synthase sxtb biological process sxt gene gene process association dinoflagellate dinoflagellates saxitoxin sxta biosynthesis dino taxon dino taxon toxin sxt gene biological process unvalidated
420,sxtb,SXT_GENE,planktothrix,CYANO_TAXON,cyano_gene_transfer_signal,0.0958700424024811,0.0958700424024811,0.0547621769674049,0.1575318405550955,0.2651669118553619,0.4716955157353397,0.614893134092412,1,50.23494755407498,6.0,6,3,1.4174737770374906,0.24,238,17,14,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; TOXIN; DINO_TAXON,,dino_pre2016,sxtb,planktothrix,planktothrix|||sxtb,sxtb planktothrix sxt gene cyano taxon cyano gene transfer signal saxitoxin cyanobacterial cyanobacteria paralytic shellfish toxins paralytic shellfish poisoning dinoflagellates toxin cyano taxon cyano taxon toxin toxin dino taxon unvalidated
421,sxt_genes,SXT_GENE,phosphorus_limitation,ENV_FACTOR,environment_gene_regulation,0.0947805407709027,0.0947805407709027,0.0790748313008142,0.1183391049760354,0.2651747317872411,0.4469102591819687,0.5888861266780866,1,33.23574426659746,6.0,3,2,0.6893007047273003,0.0857142857142857,240,30,8,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; paralytic_shellfish_poisoning,DINO_TAXON; DINO_TAXON; TOXIN,,dino_pre2016,sxt genes,phosphorus limitation,phosphorus limitation|||sxt genes,sxt genes phosphorus limitation sxt gene env factor environment gene regulation alexandrium dinoflagellate paralytic shellfish poisoning dino taxon dino taxon toxin unvalidated
422,phosphorus,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,0.0946937295124143,0.0946937295124143,0.0465680071147359,0.1668823131089318,0.1369125674962029,0.4166527264541513,0.5262231640140709,1,78.36735669245675,10.0,9,5,2.1371667183213945,0.2093023255813953,651,31,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,phosphorus,sxtu,phosphorus|||sxtu,phosphorus sxtu env factor sxt gene environment gene regulation saxitoxin cyanobacteria paralytic shellfish toxins dinoflagellate paralytic shellfish poisoning sxta expression dinoflagellates biosynthesis toxin cyano taxon toxin dino taxon toxin sxt gene biological process dino taxon biological process unvalidated
423,anabaena,CYANO_TAXON,alexandrium_affine,DINO_TAXON,cross_taxa_association,0.0943755634066604,0.0943755634066604,0.0937743909095351,0.0952773221523485,0.1325601630193108,0.5027402229461204,0.6223734775294213,1,27.18344595033672,3.0,3,2,0.707107590552975,0.0769230769230769,216,36,6,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; hplc,DINO_TAXON; DINO_TAXON; DETECTION_METHOD,,dino_pre2016,anabaena,alexandrium affine,alexandrium affine|||anabaena,anabaena alexandrium affine cyano taxon dino taxon cross taxa association alexandrium dinoflagellate hplc dino taxon dino taxon detection method unvalidated
424,nitrate,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,0.0942595002532482,0.0942595002532482,0.0559868226678111,0.151668516631404,0.1772846929317149,0.4111390510237437,0.5583795746362139,1,62.3673671828639,9.0,8,3,1.8836835914319487,0.16,777,37,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON,,dino_pre2016,nitrate,sxtu,nitrate|||sxtu,nitrate sxtu env factor sxt gene environment gene regulation saxitoxin cyanobacteria paralytic shellfish toxins dinoflagellate gymnodinium paralytic shellfish poisoning gymnodinium catenatum dinoflagellates toxin cyano taxon toxin dino taxon dino taxon toxin dino taxon dino taxon unvalidated
425,gene_duplication,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,0.0937775639287982,0.0937775639287982,0.0211760395947931,0.2026798504298058,0.2707850699947649,0.4318122104432436,0.5935232632442964,1,78.30061899051384,10.0,10,4,2.4836428285902588,0.3333333333333333,399,19,21,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; sxt_genes; gymnodinium; saxitoxin_biosynthesis; gymnodinium_catenatum; sxta; expression; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; SXT_GENE; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,gene duplication,sxtu,gene duplication|||sxtu,gene duplication sxtu biological process sxt gene gene process association saxitoxin dinoflagellate sxt genes gymnodinium saxitoxin biosynthesis gymnodinium catenatum sxta expression dinoflagellates biosynthesis toxin dino taxon sxt gene dino taxon biological process dino taxon sxt gene biological process dino taxon biological process unvalidated
