Source,Source_Type,Target,Target_Type,Hypothesis_Class,Node2Vec_Score,Node2Vec_Rank,AdamicAdar_Score,AdamicAdar_Rank,Jaccard_Score,Jaccard_Rank,Common_Neighbors,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Coverage,Pair_Key,Temporal_Outcome,Interpretation,Primary_Rank,Primary_Score,Primary_Method,Search_Text
sxtu,SXT_GENE,gene_loss,BIOLOGICAL_PROCESS,gene_process_association,0.2481035815943706,351,0.7091241654749623,465,0.125,404,3,saxitoxin; cyanobacteria; biosynthesis,TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,gene_loss|||sxtu,Not observed post-2015,"The relationship between sxtu and gene loss was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, cyanobacteria, biosynthesis. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",465,0.7091241654749623,Adamic–Adar,sxtu gene_loss sxt_gene biological_process gene_process_association saxitoxin; cyanobacteria; biosynthesis toxin; cyano_taxon; biological_process
alexandrium_leei,DINO_TAXON,sxtd,SXT_GENE,taxon_gene_association,0.2978482680057499,276,0.7072779712149757,467,0.1875,333,3,saxitoxin; paralytic_shellfish_toxins; sxta,TOXIN; TOXIN; SXT_GENE,dino_pre2016,unvalidated_candidate,1,alexandrium_leei|||sxtd,Not observed post-2015,"The relationship between alexandrium leei and sxtd was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, paralytic shellfish toxins, sxta. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",467,0.7072779712149757,Adamic–Adar,alexandrium_leei sxtd dino_taxon sxt_gene taxon_gene_association saxitoxin; paralytic_shellfish_toxins; sxta toxin; toxin; sxt_gene
aphanizomenon,CYANO_TAXON,alexandrium_affine,DINO_TAXON,cross_taxa_association,0.1539573081165583,454,0.707107590552975,468,0.1034482758620689,440,3,alexandrium; dinoflagellate; hplc,DINO_TAXON; DINO_TAXON; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,1,alexandrium_affine|||aphanizomenon,Not observed post-2015,"The relationship between aphanizomenon and alexandrium affine was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, dinoflagellate, hplc. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",468,0.707107590552975,Adamic–Adar,aphanizomenon alexandrium_affine cyano_taxon dino_taxon cross_taxa_association alexandrium; dinoflagellate; hplc dino_taxon; dino_taxon; detection_method
cylindrospermopsis,CYANO_TAXON,alexandrium_affine,DINO_TAXON,cross_taxa_association,0.1153888870841579,484,0.707107590552975,468,0.0967741935483871,454,3,alexandrium; dinoflagellate; hplc,DINO_TAXON; DINO_TAXON; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,1,alexandrium_affine|||cylindrospermopsis,Not observed post-2015,"The relationship between cylindrospermopsis and alexandrium affine was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, dinoflagellate, hplc. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",468,0.707107590552975,Adamic–Adar,cylindrospermopsis alexandrium_affine cyano_taxon dino_taxon cross_taxa_association alexandrium; dinoflagellate; hplc dino_taxon; dino_taxon; detection_method
cyanobacterium,CYANO_TAXON,alexandrium_affine,DINO_TAXON,cross_taxa_association,0.1587811412652149,449,0.707107590552975,468,0.081081081081081,478,3,alexandrium; dinoflagellate; hplc,DINO_TAXON; DINO_TAXON; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,1,alexandrium_affine|||cyanobacterium,Not observed post-2015,"The relationship between cyanobacterium and alexandrium affine was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, dinoflagellate, hplc. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",468,0.707107590552975,Adamic–Adar,cyanobacterium alexandrium_affine cyano_taxon dino_taxon cross_taxa_association alexandrium; dinoflagellate; hplc dino_taxon; dino_taxon; detection_method
anabaena,CYANO_TAXON,alexandrium_affine,DINO_TAXON,cross_taxa_association,0.1325601630193108,478,0.707107590552975,468,0.0769230769230769,484,3,alexandrium; dinoflagellate; hplc,DINO_TAXON; DINO_TAXON; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,1,alexandrium_affine|||anabaena,Not observed post-2015,"The relationship between anabaena and alexandrium affine was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, dinoflagellate, hplc. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",468,0.707107590552975,Adamic–Adar,anabaena alexandrium_affine cyano_taxon dino_taxon cross_taxa_association alexandrium; dinoflagellate; hplc dino_taxon; dino_taxon; detection_method
sxtb,SXT_GENE,bloom_dynamics,BIOLOGICAL_PROCESS,gene_process_association,0.3684832601002181,163,0.6993000669260464,472,0.1666666666666666,359,3,paralytic_shellfish_poisoning; bloom; dinoflagellates,TOXIN; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,1,bloom_dynamics|||sxtb,Not observed post-2015,"The relationship between sxtb and bloom dynamics was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as paralytic shellfish poisoning, bloom, dinoflagellates. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",472,0.6993000669260464,Adamic–Adar,sxtb bloom_dynamics sxt_gene biological_process gene_process_association paralytic_shellfish_poisoning; bloom; dinoflagellates toxin; env_factor; dino_taxon
planktothrix,CYANO_TAXON,protoceratium,DINO_TAXON,cross_taxa_association,0.0792288729338303,501,0.6953874015004453,473,0.1764705882352941,347,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,planktothrix|||protoceratium,Not observed post-2015,"The relationship between planktothrix and protoceratium was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,planktothrix protoceratium cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
planktothrix,CYANO_TAXON,protoceratium_reticulatum,DINO_TAXON,cross_taxa_association,0.0489638028034028,511,0.6953874015004453,473,0.1764705882352941,347,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,planktothrix|||protoceratium_reticulatum,Not observed post-2015,"The relationship between planktothrix and protoceratium reticulatum was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,planktothrix protoceratium_reticulatum cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
lyngbya,CYANO_TAXON,protoceratium,DINO_TAXON,cross_taxa_association,0.0779048921549205,502,0.6953874015004453,473,0.125,404,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,lyngbya|||protoceratium,Not observed post-2015,"The relationship between lyngbya and protoceratium was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,lyngbya protoceratium cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
lyngbya,CYANO_TAXON,protoceratium_reticulatum,DINO_TAXON,cross_taxa_association,0.0766255869003268,503,0.6953874015004453,473,0.125,404,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,lyngbya|||protoceratium_reticulatum,Not observed post-2015,"The relationship between lyngbya and protoceratium reticulatum was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,lyngbya protoceratium_reticulatum cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
aphanizomenon,CYANO_TAXON,protoceratium,DINO_TAXON,cross_taxa_association,0.0744244709300146,506,0.6953874015004453,473,0.1034482758620689,440,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,aphanizomenon|||protoceratium,Not observed post-2015,"The relationship between aphanizomenon and protoceratium was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,aphanizomenon protoceratium cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
aphanizomenon,CYANO_TAXON,protoceratium_reticulatum,DINO_TAXON,cross_taxa_association,0.0197452275018002,514,0.6953874015004453,473,0.1034482758620689,440,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,aphanizomenon|||protoceratium_reticulatum,Not observed post-2015,"The relationship between aphanizomenon and protoceratium reticulatum was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,aphanizomenon protoceratium_reticulatum cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
cylindrospermopsis,CYANO_TAXON,protoceratium_reticulatum,DINO_TAXON,cross_taxa_association,0.1649351137670868,442,0.6953874015004453,473,0.0967741935483871,454,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,cylindrospermopsis|||protoceratium_reticulatum,Not observed post-2015,"The relationship between cylindrospermopsis and protoceratium reticulatum was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,cylindrospermopsis protoceratium_reticulatum cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
cylindrospermopsis,CYANO_TAXON,protoceratium,DINO_TAXON,cross_taxa_association,0.0977048424907996,496,0.6953874015004453,473,0.0967741935483871,454,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,cylindrospermopsis|||protoceratium,Not observed post-2015,"The relationship between cylindrospermopsis and protoceratium was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,cylindrospermopsis protoceratium cyano_taxon dino_taxon cross_taxa_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
sxt_genes,SXT_GENE,protoceratium_reticulatum,DINO_TAXON,taxon_gene_association,0.2163660765998721,389,0.6953874015004453,473,0.0909090909090909,468,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,protoceratium_reticulatum|||sxt_genes,Not observed post-2015,"The relationship between sxt genes and protoceratium reticulatum was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,sxt_genes protoceratium_reticulatum sxt_gene dino_taxon taxon_gene_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
sxt_genes,SXT_GENE,protoceratium,DINO_TAXON,taxon_gene_association,0.1778033875190774,429,0.6953874015004453,473,0.0909090909090909,468,3,alexandrium; toxicity; paralytic_shellfish_poisoning,DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN,dino_pre2016,unvalidated_candidate,1,protoceratium|||sxt_genes,Not observed post-2015,"The relationship between sxt genes and protoceratium was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, toxicity, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",473,0.6953874015004453,Adamic–Adar,sxt_genes protoceratium sxt_gene dino_taxon taxon_gene_association alexandrium; toxicity; paralytic_shellfish_poisoning dino_taxon; biological_process; toxin
