Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key,Transfer_Match
all toxins,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('all toxins', 'saxitoxin')",0
all toxins,saxitoxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('all toxins', 'saxitoxin-producing dinoflagellates')",0
all toxins,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('all toxins', 'strains of alexandrium')",0
all toxins,toxin biosynthetic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('all toxins', 'toxin biosynthetic')",0
all toxins,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('all toxins', 'toxin production')",0
amidinotransferase,genus alexandrium,SEMANTIC_CO_OCCURS,GENE_DOMAIN,PHRASE_TAXON,2,2,P119;P120,2013;2015,"('amidinotransferase', 'genus alexandrium')",0
amidinotransferase,gymnodinium,SEMANTIC_CO_OCCURS,GENE_DOMAIN,TAXON_GROUP,2,2,P119;P120,2013;2015,"('amidinotransferase', 'gymnodinium')",0
amidinotransferase,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,GENE_DOMAIN,2,2,P119;P120,2013;2015,"('amidinotransferase', 'saxitoxin')",0
amidinotransferase,sxta,SEMANTIC_CO_OCCURS,GENE,GENE_DOMAIN,2,2,P119;P120,2013;2015,"('amidinotransferase', 'sxta')",0
amount of toxins,dinoflagellate alexandrium tamarense,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'dinoflagellate alexandrium tamarense')",0
amount of toxins,fed with the toxic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'fed with the toxic')",0
amount of toxins,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'gonyautoxins')",0
amount of toxins,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'paralytic shellfish poisoning')",0
amount of toxins,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'paralytic shellfish toxins')",0
amount of toxins,total toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'total toxin')",0
amount of toxins,toxic bivalves,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'toxic bivalves')",0
amount of toxins,toxic dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'toxic dinoflagellate')",0
amount of toxins,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'toxic dinoflagellate alexandrium')",0
amount of toxins,toxic dinoflagellate alexandrium tamarense,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'toxic dinoflagellate alexandrium tamarense')",0
amount of toxins,toxin components,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'toxin components')",0
amount of toxins,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'toxin concentration')",0
amount of toxins,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P064;P211,2005,"('amount of toxins', 'toxins accumulated')",0
biosynthesis,toxin analogues,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,PHRASE_TOXIN_PHENOTYPE,2,2,P124;P126,2008;2011,"('biosynthesis', 'toxin analogues')",0
biosynthesis in dinoflagellates,horizontal gene,SEMANTIC_CO_OCCURS,PHRASE_BIOSYNTHESIS,PHRASE_GENE_MECHANISM,2,2,P117;P120,2013,"('biosynthesis in dinoflagellates', 'horizontal gene')",0
biosynthetic pathway,horizontal gene,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_GENE_MECHANISM,2,2,P117;P124,2008;2013,"('biosynthetic pathway', 'horizontal gene')",0
biosynthetic pathway,origin of saxitoxin,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P117;P122,2009;2013,"('biosynthetic pathway', 'origin of saxitoxin')",0
biosynthetic pathways,differences in toxin,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('biosynthetic pathways', 'differences in toxin')",0
biosynthetic pathways,dinoflagellate alexandrium fundyense,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TAXON,2,2,P041;P188,1990,"('biosynthetic pathways', 'dinoflagellate alexandrium fundyense')",0
biosynthetic pathways,dominant toxins,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('biosynthetic pathways', 'dominant toxins')",0
biosynthetic pathways,each toxin,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('biosynthetic pathways', 'each toxin')",0
biosynthetic pathways,gonyautoxins,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,TOXIN,2,2,P041;P188,1990,"('biosynthetic pathways', 'gonyautoxins')",0
biosynthetic pathways,isolate of alexandrium,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TAXON,2,2,P041;P188,1990,"('biosynthetic pathways', 'isolate of alexandrium')",0
biosynthetic pathways,nitrogen,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,ENV_FACTOR,2,2,P041;P188,1990,"('biosynthetic pathways', 'nitrogen')",0
biosynthetic pathways,phosphorus,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,ENV_FACTOR,2,2,P041;P188,1990,"('biosynthetic pathways', 'phosphorus')",0
biosynthetic pathways,producing dinoflagellates,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TAXON,2,2,P041;P188,1990,"('biosynthetic pathways', 'producing dinoflagellates')",0
biosynthetic pathways,saxitoxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('biosynthetic pathways', 'saxitoxin-producing dinoflagellates')",0
biosynthetic pathways,strains of alexandrium,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TAXON,2,2,P041;P188,1990,"('biosynthetic pathways', 'strains of alexandrium')",0
biosynthetic pathways,toxin biosynthetic,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('biosynthetic pathways', 'toxin biosynthetic')",0
biosynthetic pathways,toxin production,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('biosynthetic pathways', 'toxin production')",0
c toxins,dominant toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P050;P197,2012,"('c toxins', 'dominant toxins')",0
c toxins,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P050;P197,2012,"('c toxins', 'paralytic shellfish poisoning')",0
catenatum and pyrodinium,catenatum and pyrodinium bahamense,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium', 'catenatum and pyrodinium bahamense')",0
catenatum and pyrodinium,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium', 'dinoflagellates')",0
catenatum and pyrodinium,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium', 'gymnodinium')",0
catenatum and pyrodinium,gymnodinium catenatum and pyrodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium', 'gymnodinium catenatum and pyrodinium')",0
catenatum and pyrodinium,pyrodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium', 'pyrodinium')",0
catenatum and pyrodinium bahamense,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium bahamense', 'dinoflagellates')",0
catenatum and pyrodinium bahamense,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium bahamense', 'gymnodinium')",0
catenatum and pyrodinium bahamense,gymnodinium catenatum and pyrodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium bahamense', 'gymnodinium catenatum and pyrodinium')",0
catenatum and pyrodinium bahamense,pyrodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,2,2,P119;P234,2007;2015,"('catenatum and pyrodinium bahamense', 'pyrodinium')",0
cellular toxin,dinoflagellate alexandrium minutum,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P107;P214,2007;2014,"('cellular toxin', 'dinoflagellate alexandrium minutum')",0
cellular toxin,dinoflagellate alexandrium tamarense,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P108;P109,2006,"('cellular toxin', 'dinoflagellate alexandrium tamarense')",0
cellular toxin,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P086;P214,1994;2014,"('cellular toxin', 'gonyautoxins')",0
cellular toxin,growth and toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P086;P110,1994;2012,"('cellular toxin', 'growth and toxin production')",0
cellular toxin content,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,2,2,P086;P214,1994;2014,"('cellular toxin content', 'dinoflagellates')",0
cellular toxin content,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P086;P214,1994;2014,"('cellular toxin content', 'gonyautoxins')",0
cellular toxin content,growth and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P086;P110,1994;2012,"('cellular toxin content', 'growth and toxin')",0
cellular toxin content,growth and toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P086;P110,1994;2012,"('cellular toxin content', 'growth and toxin production')",0
cellular toxin content,nitrogen,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P110;P214,2012;2014,"('cellular toxin content', 'nitrogen')",0
cellular toxin content,phosphorus,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P110;P214,2012;2014,"('cellular toxin content', 'phosphorus')",0
cellular toxin content,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P086;P214,1994;2014,"('cellular toxin content', 'saxitoxin')",0
clade,genus alexandrium,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,2,2,P119;P215,2014;2015,"('clade', 'genus alexandrium')",0
comparative paralytic shellfish toxin,gymnodinium catenatum graham,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P056;P203,2005,"('comparative paralytic shellfish toxin', 'gymnodinium catenatum graham')",0
comparative paralytic shellfish toxin,strains of gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P056;P203,2005,"('comparative paralytic shellfish toxin', 'strains of gymnodinium')",0
comparative paralytic shellfish toxin,strains of gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P056;P203,2005,"('comparative paralytic shellfish toxin', 'strains of gymnodinium catenatum')",0
conservation,evolution,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,2,2,P119;P126,2011;2015,"('conservation', 'evolution')",0
cyanobacteria,saxitoxin and its derivatives,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,2,2,P120;P179,2013,"('cyanobacteria', 'saxitoxin and its derivatives')",0
cyanobacteria,toxin analogues,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,2,2,P124;P126,2008;2011,"('cyanobacteria', 'toxin analogues')",0
dcstx,decarbamoyl toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('dcstx', 'decarbamoyl toxins')",0
dcstx,determine the presence,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_OTHER,2,2,P057;P204,2015,"('dcstx', 'determine the presence')",0
dcstx,dinoflagellate alexandrium catenella,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P053;P200,2006,"('dcstx', 'dinoflagellate alexandrium catenella')",0
dcstx,dinoflagellate species,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P048;P195,2014,"('dcstx', 'dinoflagellate species')",0
dcstx,fed with the toxic,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('dcstx', 'fed with the toxic')",0
dcstx,marine dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P057;P204,2015,"('dcstx', 'marine dinoflagellate gymnodinium')",0
dcstx,marine dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P057;P204,2015,"('dcstx', 'marine dinoflagellate gymnodinium catenatum')",0
dcstx,marine toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('dcstx', 'marine toxins')",0
dcstx,presence of c3,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_OTHER,2,2,P048;P195,2014,"('dcstx', 'presence of c3')",0
dcstx,producing dinoflagellate,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P061;P208,2004,"('dcstx', 'producing dinoflagellate')",0
dcstx,profile of gymnodinium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P057;P204,2015,"('dcstx', 'profile of gymnodinium')",0
dcstx,profile of gymnodinium catenatum,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P057;P204,2015,"('dcstx', 'profile of gymnodinium catenatum')",0
dcstx,profiles of psp toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('dcstx', 'profiles of psp toxins')",0
dcstx,pst-producing,SEMANTIC_CO_OCCURS,TOXIN,TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('dcstx', 'pst-producing')",0
dcstx,pst-producing dinoflagellate,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('dcstx', 'pst-producing dinoflagellate')",0
dcstx,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('dcstx', 'sulfocarbamoyl toxin')",0
dcstx,sulfocarbamoyl toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('dcstx', 'sulfocarbamoyl toxins')",0
dcstx,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('dcstx', 'toxic dinoflagellate alexandrium')",0
dcstx,toxic dinoflagellate alexandrium catenella,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('dcstx', 'toxic dinoflagellate alexandrium catenella')",0
dcstx,toxic profiles,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('dcstx', 'toxic profiles')",0
dcstx,toxic species,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('dcstx', 'toxic species')",0
dcstx,toxin analogs,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('dcstx', 'toxin analogs')",0
dcstx,toxin analogues,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('dcstx', 'toxin analogues')",0
dcstx,toxin profile of gymnodinium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('dcstx', 'toxin profile of gymnodinium')",0
dcstx,toxins were analyzed,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('dcstx', 'toxins were analyzed')",0
decarbamoyl saxitoxin,determine the presence,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'determine the presence')",0
decarbamoyl saxitoxin,dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'dinoflagellate gymnodinium')",0
decarbamoyl saxitoxin,dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'dinoflagellate gymnodinium catenatum')",0
decarbamoyl saxitoxin,emerging psts,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'emerging psts')",0
decarbamoyl saxitoxin,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'gonyautoxins')",0
decarbamoyl saxitoxin,gymnodinium catenatum has,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'gymnodinium catenatum has')",0
decarbamoyl saxitoxin,marine dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'marine dinoflagellate gymnodinium')",0
decarbamoyl saxitoxin,marine dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'marine dinoflagellate gymnodinium catenatum')",0
decarbamoyl saxitoxin,marine toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'marine toxins')",0
decarbamoyl saxitoxin,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'neosaxitoxin')",0
decarbamoyl saxitoxin,profile of gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'profile of gymnodinium')",0
decarbamoyl saxitoxin,profile of gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'profile of gymnodinium catenatum')",0
decarbamoyl saxitoxin,toxin profile of gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('decarbamoyl saxitoxin', 'toxin profile of gymnodinium')",0
decarbamoyl toxins,dinoflagellate species,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('decarbamoyl toxins', 'dinoflagellate species')",0
decarbamoyl toxins,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('decarbamoyl toxins', 'paralytic shellfish poisoning')",0
decarbamoyl toxins,presence of c3,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('decarbamoyl toxins', 'presence of c3')",0
decarbamoyl toxins,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P106;P170,1982;2014,"('decarbamoyl toxins', 'saxitoxin')",0
decarbamoyl toxins,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('decarbamoyl toxins', 'sulfocarbamoyl toxin')",0
decarbamoyl toxins,toxin analogs,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P048;P195,2014,"('decarbamoyl toxins', 'toxin analogs')",0
decarbamoylsaxitoxin,dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P066;P213,2003,"('decarbamoylsaxitoxin', 'dinoflagellate gymnodinium')",0
decarbamoylsaxitoxin,dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P066;P213,2003,"('decarbamoylsaxitoxin', 'dinoflagellate gymnodinium catenatum')",0
decarbamoylsaxitoxin,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,2,2,P066;P213,2003,"('decarbamoylsaxitoxin', 'gymnodinium')",0
decarbamoylsaxitoxin,gymnodinium catenatum graham,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P066;P213,2003,"('decarbamoylsaxitoxin', 'gymnodinium catenatum graham')",0
decarbamoylsaxitoxin,hydroxybenzoate saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P066;P213,2003,"('decarbamoylsaxitoxin', 'hydroxybenzoate saxitoxin')",0
decarbamoylsaxitoxin,hydroxybenzoate saxitoxin analogues,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P066;P213,2003,"('decarbamoylsaxitoxin', 'hydroxybenzoate saxitoxin analogues')",0
decarbamoylsaxitoxin,saxitoxin analogues,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P066;P213,2003,"('decarbamoylsaxitoxin', 'saxitoxin analogues')",0
determine the presence,dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_OTHER,2,2,P057;P204,2015,"('determine the presence', 'dinoflagellate gymnodinium')",0
determine the presence,dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TAXON,2,2,P057;P204,2015,"('determine the presence', 'dinoflagellate gymnodinium catenatum')",0
determine the presence,emerging psts,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('determine the presence', 'emerging psts')",0
determine the presence,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_OTHER,2,2,P057;P204,2015,"('determine the presence', 'gonyautoxins')",0
determine the presence,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_OTHER,2,2,P057;P204,2015,"('determine the presence', 'gymnodinium')",0
determine the presence,gymnodinium catenatum has,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TAXON,2,2,P057;P204,2015,"('determine the presence', 'gymnodinium catenatum has')",0
determine the presence,marine dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_OTHER,2,2,P057;P204,2015,"('determine the presence', 'marine dinoflagellate gymnodinium')",0
determine the presence,marine dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_OTHER,2,2,P057;P204,2015,"('determine the presence', 'marine dinoflagellate gymnodinium catenatum')",0
determine the presence,marine toxins,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('determine the presence', 'marine toxins')",0
determine the presence,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_OTHER,2,2,P057;P204,2015,"('determine the presence', 'neosaxitoxin')",0
determine the presence,profile of gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TAXON,2,2,P057;P204,2015,"('determine the presence', 'profile of gymnodinium')",0
determine the presence,profile of gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TAXON,2,2,P057;P204,2015,"('determine the presence', 'profile of gymnodinium catenatum')",0
determine the presence,toxin profile of gymnodinium,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,2,2,P057;P204,2015,"('determine the presence', 'toxin profile of gymnodinium')",0
